Time,StepCount,initial_x_north_lat,initial_y_east_lon,initial_cog,initial_sog,lon_reference,lat_reference,step_size,vessel_length,vessel_width,r_accept,transition_duration,next_wp_x_north,next_wp_y_east,chi_desired_rad,speed_desired,chi_ca_best,u_ca_best,u_current,v_current,r_current,tau_wind_surge,tau_wind_sway,tau_wind_yaw,x_north,y_east,psi,u,v,r,tau_surge,tau_sway,tau_yaw,length_ais,width_ais,lat_rad,lon_rad,lat_deg_ais,lon_deg_ais,true_heading_deg_ais,cog_deg_ais,sog_kts_ais,rot_deg_per_min_ais,cog_error_deg,sog_error_meter_per_sec,mmsi,nav_status,stopping_condition,mmsi_ais,nav_status_ais,in_ned_coord,tau_saturation_enabled,dp_mode,transition_in_progress
240,240,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.177516,0.250000,0.000000,1.000000,-0.597733,-0.801695,0.000000,-205.439816,-8862.841402,-834187.421344,-23.734359,-82.678382,1.164681,-0.346855,-0.806694,0.000215,-1188.239182,11502.671736,922323.970987,36.250000,9.900000,1.142749,0.213069,65.474702,12.207982,66.731282,66.731282,1.706893,0.740531,0.747433,-0.001040,0,0,0,0,0,1,1,0,0
241,241,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.177748,0.250000,0.000000,1.000000,-0.597895,-0.801574,0.000000,-205.627389,-8863.082011,-834149.829162,-23.630484,-82.449783,1.164896,-0.346971,-0.806609,0.000221,-1271.273403,11657.165756,914027.174807,36.250000,9.900000,1.142749,0.213070,65.474703,12.207987,66.743625,66.743625,1.706832,0.760021,0.748694,-0.001092,0,0,0,0,0,1,1,0,0
242,242,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.177979,0.250000,0.000000,1.000000,-0.598063,-0.801449,0.000000,-205.820762,-8863.336174,-834111.704571,-23.526601,-82.221131,1.165117,-0.347093,-0.806521,0.000226,-1354.659002,11809.036405,905895.387252,36.250000,9.900000,1.142749,0.213070,65.474704,12.207992,66.756292,66.756292,1.706768,0.777894,0.749592,-0.001144,0,0,0,0,0,1,1,0,0
243,243,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.178210,0.250000,0.000000,1.000000,-0.598235,-0.801320,0.000000,-206.019401,-8863.603898,-834073.225152,-23.422711,-81.992425,1.165343,-0.347220,-0.806428,0.000231,-1437.718507,11957.507468,897959.073771,36.250000,9.900000,1.142749,0.213070,65.474705,12.207996,66.769257,66.769257,1.706700,0.794189,0.750153,-0.001196,0,0,0,0,0,1,1,0,0
244,244,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.178440,0.250000,0.000000,1.000000,-0.598413,-0.801188,0.000000,-206.222794,-8863.885091,-834034.551823,-23.318817,-81.763664,1.165574,-0.347352,-0.806332,0.000235,-1519.853112,12101.907459,890244.232204,36.250000,9.900000,1.142749,0.213070,65.474706,12.208001,66.782493,66.782493,1.706629,0.808952,0.750403,-0.001247,0,0,0,0,0,1,1,0,0
245,245,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.178671,0.250000,0.000000,1.000000,-0.598594,-0.801053,0.000000,-206.430449,-8864.179576,-833995.829707,-23.214920,-81.534850,1.165810,-0.347488,-0.806231,0.000239,-1600.537373,12241.662147,882772.729129,36.250000,9.900000,1.142749,0.213070,65.474707,12.208006,66.795976,66.795976,1.706555,0.822233,0.750366,-0.001298,0,0,0,0,0,1,1,0,0
246,246,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.178901,0.250000,0.000000,1.000000,-0.598779,-0.800914,0.000000,-206.641897,-8864.487099,-833957.188996,-23.111023,-81.305982,1.166049,-0.347630,-0.806127,0.000243,-1679.314074,12376.287328,875562.623554,36.250000,9.900000,1.142749,0.213070,65.474708,12.208011,66.809679,66.809679,1.706478,0.834086,0.750064,-0.001347,0,0,0,0,0,1,1,0,0
247,247,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.179130,0.250000,0.000000,1.000000,-0.598967,-0.800773,0.000000,-206.856689,-8864.807342,-833918.745818,-23.007129,-81.077060,1.166292,-0.347776,-0.806019,0.000246,-1755.789267,12505.381856,868628.477453,36.250000,9.900000,1.142749,0.213070,65.474709,12.208016,66.823581,66.823581,1.706398,0.844566,0.749521,-0.001395,0,0,0,0,0,1,1,0,0
248,248,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.179360,0.250000,0.000000,1.000000,-0.599159,-0.800630,0.000000,-207.074399,-8865.139927,-833880.603088,-22.903240,-80.848085,1.166537,-0.347927,-0.805908,0.000248,-1829.627513,12628.620959,861981.652769,36.250000,9.900000,1.142749,0.213070,65.474710,12.208021,66.837657,66.837657,1.706315,0.853730,0.748758,-0.001440,0,0,0,0,0,1,1,0,0
249,249,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.179589,0.250000,0.000000,1.000000,-0.599353,-0.800485,0.000000,-207.294624,-8865.484428,-833842.851345,-22.799358,-80.619059,1.166786,-0.348082,-0.805793,0.000251,-1900.547308,12745.749823,855630.594622,36.250000,9.900000,1.142749,0.213070,65.474711,12.208026,66.851886,66.851886,1.706230,0.861639,0.747794,-0.001485,0,0,0,0,0,1,1,0,0
250,250,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.179817,0.250000,0.000000,1.000000,-0.599550,-0.800337,0.000000,-207.516981,-8865.840380,-833805.569573,-22.695488,-80.389981,1.167036,-0.348241,-0.805675,0.000253,-1968.316711,12856.577482,849581.100574,36.250000,9.900000,1.142749,0.213070,65.474711,12.208031,66.866247,66.866247,1.706142,0.868353,0.746650,-0.001527,0,0,0,0,0,1,1,0,0
251,251,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.180045,0.250000,0.000000,1.000000,-0.599748,-0.800189,0.000000,-207.741112,-8866.207281,-833768.825999,-22.591631,-80.160853,1.167289,-0.348405,-0.805554,0.000254,-2032.749169,12960.970994,843836.575918,36.250000,9.900000,1.142749,0.213070,65.474712,12.208036,66.880719,66.880719,1.706052,0.873932,0.745343,-0.001567,0,0,0,0,0,1,1,0,0
252,252,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.180272,0.250000,0.000000,1.000000,-0.599949,-0.800038,0.000000,-207.966679,-8866.584605,-833732.678868,-22.487790,-79.931676,1.167543,-0.348572,-0.805430,0.000256,-2093.699555,13058.849914,838398.275007,36.250000,9.900000,1.142749,0.213071,65.474713,12.208041,66.895285,66.895285,1.705960,0.878438,0.743892,-0.001605,0,0,0,0,0,1,1,0,0
253,253,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.180499,0.250000,0.000000,1.000000,-0.600151,-0.799887,0.000000,-208.193363,-8866.971804,-833697.177189,-22.383968,-79.702452,1.167798,-0.348742,-0.805303,0.000257,-2151.060390,13150.181061,833265.528763,36.250000,9.900000,1.142749,0.213071,65.474714,12.208046,66.909925,66.909925,1.705866,0.881932,0.742311,-0.001640,0,0,0,0,0,1,1,0,0
254,254,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.180725,0.250000,0.000000,1.000000,-0.600354,-0.799734,0.000000,-208.420871,-8867.368313,-833662.361456,-22.280168,-79.473181,1.168055,-0.348916,-0.805174,0.000257,-2204.758288,13234.973588,828435.958530,36.250000,9.900000,1.142749,0.213071,65.474715,12.208051,66.924624,66.924624,1.705769,0.884474,0.740618,-0.001674,0,0,0,0,0,1,1,0,0
255,255,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.180950,0.250000,0.000000,1.000000,-0.600559,-0.799581,0.000000,-208.648926,-8867.773558,-833628.264343,-22.176393,-79.243864,1.168312,-0.349093,-0.805042,0.000258,-2254.750579,13313.274332,823905.676533,36.250000,9.900000,1.142749,0.213071,65.474716,12.208056,66.939365,66.939365,1.705671,0.886124,0.738826,-0.001705,0,0,0,0,0,1,1,0,0
256,256,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.181174,0.250000,0.000000,1.000000,-0.600764,-0.799427,0.000000,-208.877272,-8868.186961,-833594.911361,-22.072646,-79.014504,1.168570,-0.349273,-0.804908,0.000258,-2301.022143,13385.163456,819669.473225,36.250000,9.900000,1.142749,0.213071,65.474717,12.208061,66.954134,66.954134,1.705571,0.886939,0.736948,-0.001733,0,0,0,0,0,1,1,0,0
257,257,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.181398,0.250000,0.000000,1.000000,-0.600970,-0.799272,0.000000,-209.105673,-8868.607939,-833562.321490,-21.968928,-78.785101,1.168828,-0.349455,-0.804772,0.000258,-2343.582427,13450.750370,815720.991877,36.250000,9.900000,1.142749,0.213071,65.474718,12.208066,66.968916,66.968916,1.705470,0.886977,0.734997,-0.001760,0,0,0,0,0,1,1,0,0
258,258,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.181621,0.250000,0.000000,1.000000,-0.601176,-0.799117,0.000000,-209.333911,-8869.035912,-833530.507780,-21.865243,-78.555657,1.169086,-0.349640,-0.804634,0.000258,-2382.462659,13510.169927,812052.890773,36.250000,9.900000,1.142749,0.213071,65.474719,12.208071,66.983699,66.983699,1.705367,0.886294,0.732985,-0.001784,0,0,0,0,0,1,1,0,0
259,259,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.181843,0.250000,0.000000,1.000000,-0.601382,-0.798962,0.000000,-209.561785,-8869.470306,-833499.477918,-21.761593,-78.326173,1.169344,-0.349827,-0.804495,0.000257,-2417.713234,13563.578882,808656.993433,36.250000,9.900000,1.142749,0.213071,65.474720,12.208076,66.998471,66.998471,1.705263,0.884942,0.730922,-0.001806,0,0,0,0,0,1,1,0,0
260,260,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.182064,0.250000,0.000000,1.000000,-0.601588,-0.798807,0.000000,-209.789112,-8869.910555,-833469.234767,-21.657980,-78.096651,1.169601,-0.350016,-0.804354,0.000257,-2449.401289,13611.152610,805524.427288,36.250000,9.900000,1.142749,0.213071,65.474721,12.208081,67.013220,67.013220,1.705158,0.882974,0.728819,-0.001825,0,0,0,0,0,1,1,0,0
261,261,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.182284,0.250000,0.000000,1.000000,-0.601794,-0.798652,0.000000,-210.015725,-8870.356102,-833439.776870,-21.554406,-77.867093,1.169858,-0.350206,-0.804211,0.000256,-2477.608443,13653.082071,802645.751266,36.250000,9.900000,1.142749,0.213071,65.474722,12.208086,67.027936,67.027936,1.705052,0.880441,0.726684,-0.001843,0,0,0,0,0,1,1,0,0
262,262,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.182504,0.250000,0.000000,1.000000,-0.601999,-0.798497,0.000000,-210.241470,-8870.806405,-833411.098930,-21.450875,-77.637498,1.170114,-0.350398,-0.804067,0.000255,-2502.428701,13689.571017,800011.072757,36.250000,9.900000,1.142749,0.213071,65.474723,12.208090,67.042610,67.042610,1.704945,0.877390,0.724526,-0.001858,0,0,0,0,0,1,1,0,0
263,263,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.182722,0.250000,0.000000,1.000000,-0.602204,-0.798342,0.000000,-210.466213,-8871.260934,-833383.192253,-21.347387,-77.407869,1.170370,-0.350592,-0.803923,0.000254,-2523.966530,13720.833427,797610.154434,36.250000,9.900000,1.142750,0.213071,65.474724,12.208095,67.057233,67.057233,1.704837,0.873867,0.722353,-0.001871,0,0,0,0,0,1,1,0,0
264,264,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.182939,0.250000,0.000000,1.000000,-0.602409,-0.798188,0.000000,-210.689828,-8871.719178,-833356.045167,-21.243944,-77.178208,1.170624,-0.350786,-0.803777,0.000253,-2542.335070,13747.091157,795432.511422,36.250000,9.900000,1.142750,0.213072,65.474724,12.208100,67.071798,67.071798,1.704728,0.869917,0.720171,-0.001883,0,0,0,0,0,1,1,0,0
265,265,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.183155,0.250000,0.000000,1.000000,-0.602612,-0.798034,0.000000,-210.912207,-8872.180640,-833329.643408,-21.140549,-76.948514,1.170877,-0.350981,-0.803630,0.000252,-2557.654510,13768.571807,793467.499293,36.250000,9.900000,1.142750,0.213072,65.474725,12.208105,67.086296,67.086296,1.704619,0.865580,0.717986,-0.001892,0,0,0,0,0,1,1,0,0
266,266,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.183370,0.250000,0.000000,1.000000,-0.602815,-0.797881,0.000000,-211.133252,-8872.644845,-833303.970489,-21.037203,-76.718791,1.171129,-0.351178,-0.803483,0.000250,-2570.050586,13785.506777,791704.393392,36.250000,9.900000,1.142750,0.213072,65.474726,12.208110,67.100723,67.100723,1.704510,0.860897,0.715805,-0.001900,0,0,0,0,0,1,1,0,0
267,267,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.183584,0.250000,0.000000,1.000000,-0.603017,-0.797728,0.000000,-211.352876,-8873.111335,-833279.008024,-20.933908,-76.489038,1.171379,-0.351374,-0.803335,0.000249,-2579.653227,13798.129521,790132.459962,36.250000,9.900000,1.142750,0.213072,65.474727,12.208115,67.115071,67.115071,1.704400,0.855905,0.713633,-0.001905,0,0,0,0,0,1,1,0,0
268,268,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.183797,0.250000,0.000000,1.000000,-0.603218,-0.797576,0.000000,-211.571005,-8873.579672,-833254.736045,-20.830665,-76.259257,1.171628,-0.351572,-0.803187,0.000247,-2586.595319,13806.673971,788741.019570,36.250000,9.900000,1.142750,0.213072,65.474728,12.208120,67.129336,67.129336,1.704290,0.850640,0.711473,-0.001909,0,0,0,0,0,1,1,0,0
269,269,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.184008,0.250000,0.000000,1.000000,-0.603418,-0.797425,0.000000,-211.787574,-8874.049440,-833231.133283,-20.727475,-76.029449,1.171875,-0.351769,-0.803039,0.000246,-2591.011589,13811.373133,787519.503281,36.250000,9.900000,1.142750,0.213072,65.474729,12.208125,67.143513,67.143513,1.704179,0.845134,0.709330,-0.001912,0,0,0,0,0,1,1,0,0
270,270,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.184218,0.250000,0.000000,1.000000,-0.603616,-0.797275,0.000000,-212.002528,-8874.520242,-833208.177433,-20.624341,-75.799615,1.172121,-0.351967,-0.802890,0.000244,-2593.037601,13812.457840,786457.502069,36.250000,9.900000,1.142750,0.213072,65.474730,12.208130,67.157599,67.157599,1.704069,0.839420,0.707208,-0.001913,0,0,0,0,0,1,1,0,0
271,271,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.184428,0.250000,0.000000,1.000000,-0.603814,-0.797126,0.000000,-212.215819,-8874.991703,-833185.845385,-20.521262,-75.569757,1.172365,-0.352164,-0.802742,0.000242,-2592.808864,13810.155652,785544.809901,36.250000,9.900000,1.142750,0.213072,65.474731,12.208135,67.171589,67.171589,1.703959,0.833526,0.705109,-0.001913,0,0,0,0,0,1,1,0,0
272,272,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.184636,0.250000,0.000000,1.000000,-0.604009,-0.796977,0.000000,-212.427411,-8875.463468,-833164.113449,-20.418240,-75.339875,1.172608,-0.352362,-0.802593,0.000241,-2590.460029,13804.689894,784771.460936,36.250000,9.900000,1.142750,0.213072,65.474732,12.208140,67.185481,67.185481,1.703848,0.827479,0.703036,-0.001911,0,0,0,0,0,1,1,0,0
273,273,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.184842,0.250000,0.000000,1.000000,-0.604204,-0.796830,0.000000,-212.637272,-8875.935204,-833142.957549,-20.315275,-75.109970,1.172849,-0.352559,-0.802445,0.000239,-2586.124191,13796.278824,784127.761274,36.250000,9.900000,1.142750,0.213072,65.474733,12.208145,67.199273,67.199273,1.703738,0.821306,0.700991,-0.001908,0,0,0,0,0,1,1,0,0
274,274,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.185048,0.250000,0.000000,1.000000,-0.604397,-0.796683,0.000000,-212.845379,-8876.406596,-833122.353397,-20.212370,-74.880044,1.173087,-0.352755,-0.802296,0.000237,-2579.932268,13785.134918,783604.315653,36.250000,9.900000,1.142750,0.213072,65.474734,12.208150,67.212961,67.212961,1.703628,0.815028,0.698977,-0.001904,0,0,0,0,0,1,1,0,0
275,275,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.185252,0.250000,0.000000,1.000000,-0.604589,-0.796538,0.000000,-213.051713,-8876.877352,-833102.276661,-20.109524,-74.650096,1.173325,-0.352952,-0.802148,0.000235,-2572.012464,13771.464268,783192.049498,36.250000,9.900000,1.142750,0.213072,65.474735,12.208155,67.226545,67.226545,1.703519,0.808669,0.696994,-0.001899,0,0,0,0,0,1,1,0,0
276,276,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.185455,0.250000,0.000000,1.000000,-0.604779,-0.796393,0.000000,-213.256264,-8877.347197,-833082.703098,-20.006737,-74.420128,1.173560,-0.353147,-0.802001,0.000233,-2562.489813,13755.466084,782882.226697,36.250000,9.900000,1.142750,0.213073,65.474736,12.208160,67.240023,67.240023,1.703409,0.802247,0.695044,-0.001893,0,0,0,0,0,1,1,0,0
277,277,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.185657,0.250000,0.000000,1.000000,-0.604968,-0.796250,0.000000,-213.459024,-8877.815878,-833063.608687,-19.904012,-74.190140,1.173793,-0.353342,-0.801854,0.000231,-2551.485783,13737.332283,782666.463475,36.250000,9.900000,1.142750,0.213073,65.474736,12.208165,67.253394,67.253394,1.703300,0.795781,0.693128,-0.001886,0,0,0,0,0,1,1,0,0
278,278,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.185858,0.250000,0.000000,1.000000,-0.605155,-0.796107,0.000000,-213.659993,-8878.283158,-833044.969738,-19.801348,-73.960134,1.174025,-0.353537,-0.801707,0.000230,-2539.117949,13717.247171,782536.738696,36.250000,9.900000,1.142750,0.213073,65.474737,12.208170,67.266657,67.266657,1.703192,0.789289,0.691247,-0.001879,0,0,0,0,0,1,1,0,0
279,279,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.186057,0.250000,0.000000,1.000000,-0.605341,-0.795966,0.000000,-213.859174,-8878.748820,-833026.762992,-19.698745,-73.730110,1.174254,-0.353730,-0.801561,0.000228,-2525.499729,13695.387203,782485.400940,36.250000,9.900000,1.142750,0.213073,65.474738,12.208175,67.279811,67.279811,1.703084,0.782784,0.689400,-0.001870,0,0,0,0,0,1,1,0,0
280,280,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.186255,0.250000,0.000000,1.000000,-0.605525,-0.795826,0.000000,-214.056572,-8879.212664,-833008.965701,-19.596204,-73.500069,1.174482,-0.353923,-0.801415,0.000226,-2510.740164,13671.920808,782505.172654,36.250000,9.900000,1.142750,0.213073,65.474739,12.208180,67.292858,67.292858,1.702976,0.776282,0.687589,-0.001861,0,0,0,0,0,1,1,0,0
281,281,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.186452,0.250000,0.000000,1.000000,-0.605708,-0.795687,0.000000,-214.252198,-8879.674507,-832991.555704,-19.493725,-73.270010,1.174708,-0.354114,-0.801270,0.000224,-2494.943757,13647.008287,782589.151677,36.250000,9.900000,1.142750,0.213073,65.474740,12.208185,67.305796,67.305796,1.702869,0.769794,0.685813,-0.001851,0,0,0,0,0,1,1,0,0
282,282,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.186647,0.250000,0.000000,1.000000,-0.605889,-0.795549,0.000000,-214.446066,-8880.134181,-832974.511486,-19.391309,-73.039936,1.174932,-0.354305,-0.801126,0.000222,-2478.210351,13620.801766,782730.810414,36.250000,9.900000,1.142750,0.213073,65.474741,12.208190,67.318626,67.318626,1.702762,0.763331,0.684072,-0.001840,0,0,0,0,0,1,1,0,0
283,283,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-10.000000,-50.000000,1.186841,0.250000,0.000000,1.000000,-0.606069,-0.795412,0.000000,-214.638189,-8880.591535,-832957.812232,-19.288954,-72.809845,1.175154,-0.354494,-0.800983,0.000220,-2460.635051,13593.445200,782923.992926,36.250000,9.900000,1.142750,0.213073,65.474742,12.208195,67.331348,67.331348,1.702657,0.756904,0.682367,-0.001829,0,0,0,0,0,1,1,0,0
