Time,StepCount,y_hat[1],y_hat[2],y_hat[3]
3580,89500,40.504,-19.8367,-0.772206
3581,89525,40.4909,-19.8343,-0.769579
3582,89550,40.4929,-19.8361,-0.767036
3583,89575,40.499,-19.8402,-0.764466
3584,89600,40.497,-19.846,-0.761575
3585,89625,40.4844,-19.8535,-0.75837
3586,89650,40.4625,-19.8637,-0.75526
3587,89675,40.4327,-19.8747,-0.752538
3588,89700,40.4044,-19.8812,-0.750085
3589,89725,40.3873,-19.8823,-0.747743
3590,89750,40.3776,-19.8842,-0.745424
3591,89775,40.3688,-19.8898,-0.742979
3592,89800,40.3651,-19.8925,-0.740349
3593,89825,40.3678,-19.8906,-0.737452
3594,89850,40.3693,-19.8874,-0.734291
3595,89875,40.3581,-19.8864,-0.731267
3596,89900,40.3313,-19.8878,-0.728725
3597,89925,40.3039,-19.8868,-0.726452
3598,89950,40.2958,-19.8813,-0.7242
3599,89975,40.3028,-19.8781,-0.721974
3600,90000,40.3097,-19.8799,-0.719623
3601,90025,40.3096,-19.8832,-0.716901
3602,90050,40.3001,-19.8884,-0.713905
3603,90075,40.2796,-19.8971,-0.711102
3604,90100,40.2477,-19.9078,-0.708745
3605,90125,40.2126,-19.9188,-0.706652
3606,90150,40.1881,-19.9302,-0.704659
3607,90175,40.1772,-19.9415,-0.702744
3608,90200,40.1689,-19.9524,-0.7007
3609,90225,40.1555,-19.9624,-0.698312
3610,90250,40.1423,-19.9696,-0.695668
3611,90275,40.1347,-19.9724,-0.692963
3612,90300,40.1289,-19.97,-0.690352
3613,90325,40.1146,-19.9663,-0.688025
3614,90350,40.0913,-19.9659,-0.685961
3615,90375,40.074,-19.9696,-0.683949
3616,90400,40.0745,-19.9724,-0.681906
3617,90425,40.0883,-19.9694,-0.679698
3618,90450,40.1025,-19.9624,-0.677091
3619,90475,40.1064,-19.9585,-0.674214
3620,90500,40.0975,-19.9586,-0.671536
3621,90525,40.0776,-19.9594,-0.669288
3622,90550,40.0542,-19.9629,-0.667284
3623,90575,40.0428,-19.9684,-0.665345
3624,90600,40.0443,-19.9761,-0.663436
3625,90625,40.0463,-19.9861,-0.661398
3626,90650,40.0404,-19.9962,-0.659021
3627,90675,40.0268,-20.0071,-0.656398
3628,90700,40.0096,-20.0177,-0.653894
3629,90725,39.994,-20.0239,-0.651632
3630,90750,39.984,-20.0233,-0.649504
3631,90775,39.9764,-20.0219,-0.64744
3632,90800,39.9712,-20.0235,-0.645376
3633,90825,39.9737,-20.025,-0.643254
3634,90850,39.9842,-20.0245,-0.640943
3635,90875,39.9951,-20.0235,-0.638251
3636,90900,40.0002,-20.0218,-0.635304
3637,90925,39.9966,-20.0189,-0.632597
3638,90950,39.9852,-20.0148,-0.630313
3639,90975,39.9751,-20.0101,-0.628172
3640,91000,39.9764,-20.0083,-0.626037
3641,91025,39.9876,-20.0111,-0.623871
3642,91050,39.9982,-20.0164,-0.6215
3643,91075,40.0015,-20.0223,-0.618757
3644,91100,39.9964,-20.0298,-0.615827
3645,91125,39.9815,-20.0398,-0.613114
3646,91150,39.9585,-20.0508,-0.610741
3647,91175,39.9391,-20.0598,-0.608534
3648,91200,39.9329,-20.0658,-0.606364
3649,91225,39.9345,-20.0719,-0.60411
3650,91250,39.9353,-20.0781,-0.601637
3651,91275,39.9372,-20.0816,-0.598942
3652,91300,39.9449,-20.0808,-0.596039
3653,91325,39.9552,-20.0771,-0.59296
3654,91350,39.9583,-20.0725,-0.589963
3655,91375,39.9477,-20.0698,-0.587294
3656,91400,39.9345,-20.0696,-0.584832
3657,91425,39.9385,-20.0673,-0.582361
3658,91450,39.9623,-20.0598,-0.579805
3659,91475,39.9876,-20.0522,-0.576979
3660,91500,40.0027,-20.0482,-0.573758
3661,91525,40.0098,-20.0459,-0.570384
3662,91550,40.0072,-20.0453,-0.567256
3663,91575,39.9956,-20.0462,-0.564471
3664,91600,39.9863,-20.0482,-0.561833
3665,91625,39.9884,-20.0517,-0.559227
3666,91650,39.9988,-20.0563,-0.556585
3667,91675,40.0067,-20.0611,-0.553692
3668,91700,40.0085,-20.065,-0.550482
3669,91725,40.0093,-20.0667,-0.54718
3670,91750,40.0139,-20.064,-0.543955
3671,91775,40.0202,-20.0575,-0.540804
3672,91800,40.0243,-20.049,-0.537742
3673,91825,40.0275,-20.0401,-0.534789
3674,91850,40.0355,-20.0328,-0.531888
3675,91875,40.0516,-20.0272,-0.528902
3676,91900,40.0727,-20.0209,-0.525634
3677,91925,40.0951,-20.0099,-0.522011
3678,91950,40.1137,-19.9953,-0.518292
3679,91975,40.1218,-19.9825,-0.514846
3680,92000,40.1215,-19.9719,-0.511676
3681,92025,40.1254,-19.9615,-0.508606
3682,92050,40.1387,-19.954,-0.505548
3683,92075,40.1569,-19.9507,-0.502396
3684,92100,40.1734,-19.9472,-0.499028
3685,92125,40.1831,-19.9438,-0.495402
3686,92150,40.1841,-19.9431,-0.49173
3687,92175,40.1801,-19.9425,-0.488258
3688,92200,40.1778,-19.9388,-0.484975
3689,92225,40.1809,-19.9326,-0.481749
3690,92250,40.1878,-19.9268,-0.478486
3691,92275,40.1968,-19.9209,-0.475184
3692,92300,40.2097,-19.9121,-0.471849
3693,92325,40.2259,-19.9023,-0.468359
3694,92350,40.2425,-19.8924,-0.464624
3695,92375,40.2553,-19.8819,-0.460757
3696,92400,40.2591,-19.8714,-0.457049
3697,92425,40.2578,-19.8597,-0.453645
3698,92450,40.2634,-19.8464,-0.450382
3699,92475,40.2809,-19.8338,-0.447089
3700,92500,40.3029,-19.8226,-0.443693
3701,92525,40.3207,-19.8134,-0.44007
3702,92550,40.3316,-19.8068,-0.43623
3703,92575,40.3362,-19.8001,-0.432388
3704,92600,40.3331,-19.7944,-0.428764
3705,92625,40.3258,-19.7913,-0.425378
3706,92650,40.3241,-19.7877,-0.422099
3707,92675,40.3292,-19.7846,-0.4188
3708,92700,40.3343,-19.7835,-0.415362
3709,92725,40.3377,-19.7814,-0.411802
3710,92750,40.3425,-19.7757,-0.408207
3711,92775,40.3485,-19.768,-0.404593
3712,92800,40.3536,-19.76,-0.400963
3713,92825,40.3569,-19.7504,-0.39738
3714,92850,40.3571,-19.7392,-0.393934
3715,92875,40.3564,-19.7301,-0.390646
3716,92900,40.3605,-19.7233,-0.387411
3717,92925,40.3729,-19.7156,-0.384058
3718,92950,40.3904,-19.705,-0.380491
3719,92975,40.4052,-19.6918,-0.376779
3720,93000,40.4094,-19.6814,-0.373134
3721,93025,40.4061,-19.6737,-0.369696
3722,93050,40.4016,-19.6653,-0.366416
3723,93075,40.3999,-19.6591,-0.363231
3724,93100,40.4041,-19.6559,-0.360073
3725,93125,40.4107,-19.6533,-0.356835
3726,93150,40.4121,-19.6516,-0.353436
3727,93175,40.408,-19.6511,-0.349957
3728,93200,40.4028,-19.6493,-0.346551
3729,93225,40.3984,-19.6453,-0.343261
3730,93250,40.3939,-19.6411,-0.34005
3731,93275,40.3894,-19.6369,-0.336891
3732,93300,40.3876,-19.6315,-0.33379
3733,93325,40.3896,-19.6252,-0.330737
3734,93350,40.3929,-19.6201,-0.327651
3735,93375,40.3968,-19.6166,-0.324433
3736,93400,40.3988,-19.6132,-0.321085
3737,93425,40.3981,-19.608,-0.317745
3738,93450,40.3937,-19.6002,-0.314577
3739,93475,40.3862,-19.5935,-0.311616
3740,93500,40.3824,-19.5899,-0.30874
3741,93525,40.3851,-19.5873,-0.305846
3742,93550,40.3879,-19.5865,-0.302873
3743,93575,40.3873,-19.5878,-0.299782
3744,93600,40.3818,-19.5894,-0.296616
3745,93625,40.3696,-19.5918,-0.293519
3746,93650,40.3539,-19.5956,-0.290579
3747,93675,40.3398,-19.5991,-0.287755
3748,93700,40.3288,-19.6028,-0.284964
3749,93725,40.3194,-19.6083,-0.282139
3750,93750,40.3123,-19.6127,-0.279303
3751,93775,40.3077,-19.6151,-0.276467
3752,93800,40.3034,-19.6175,-0.27359
3753,93825,40.2982,-19.6196,-0.270667
3754,93850,40.2915,-19.6217,-0.267734
3755,93875,40.2812,-19.6236,-0.264874
3756,93900,40.2675,-19.626,-0.26216
3757,93925,40.2569,-19.6291,-0.259543
3758,93950,40.2542,-19.6318,-0.256916
3759,93975,40.2581,-19.634,-0.254192
3760,94000,40.2598,-19.6368,-0.251348
3761,94025,40.254,-19.6408,-0.248469
3762,94050,40.2427,-19.646,-0.245654
3763,94075,40.227,-19.652,-0.242946
3764,94100,40.2107,-19.6583,-0.240352
3765,94125,40.1994,-19.6661,-0.237819
3766,94150,40.192,-19.6751,-0.235256
3767,94175,40.1829,-19.6847,-0.2326
3768,94200,40.1719,-19.6949,-0.229869
3769,94225,40.1618,-19.7032,-0.227144
3770,94250,40.1524,-19.7099,-0.22445
3771,94275,40.1422,-19.7168,-0.221786
3772,94300,40.131,-19.723,-0.219161
3773,94325,40.1218,-19.7281,-0.216581
3774,94350,40.1149,-19.7331,-0.214059
3775,94375,40.1095,-19.7389,-0.211556
3776,94400,40.1064,-19.7465,-0.208967
3777,94425,40.1055,-19.7534,-0.206264
3778,94450,40.1057,-19.7575,-0.203496
3779,94475,40.1019,-19.7606,-0.200765
3780,94500,40.0904,-19.7651,-0.19817
3781,94525,40.0792,-19.771,-0.195661
3782,94550,40.0737,-19.7776,-0.193162
3783,94575,40.0711,-19.7849,-0.190648
3784,94600,40.0693,-19.7935,-0.188049
3785,94625,40.0642,-19.8025,-0.185344
3786,94650,40.0538,-19.8113,-0.182615
3787,94675,40.0412,-19.8205,-0.17994
3788,94700,40.0296,-19.8287,-0.177326
3789,94725,40.0191,-19.8362,-0.174739
3790,94750,40.0101,-19.8445,-0.172146
3791,94775,40.0045,-19.8514,-0.169555
3792,94800,40.0027,-19.8572,-0.166954
3793,94825,40.0027,-19.8627,-0.16431
3794,94850,40.002,-19.8679,-0.161606
3795,94875,40.0003,-19.8734,-0.158836
3796,94900,39.9956,-19.8784,-0.156059
3797,94925,39.9884,-19.882,-0.153348
3798,94950,39.9823,-19.8851,-0.150718
3799,94975,39.9808,-19.888,-0.148115
3800,95000,39.9855,-19.8915,-0.14546
3801,95025,39.9913,-19.8955,-0.142714
3802,95050,39.9926,-19.8992,-0.139907
3803,95075,39.9893,-19.9037,-0.137073
3804,95100,39.9811,-19.9083,-0.134282
3805,95125,39.9704,-19.9124,-0.131599
3806,95150,39.9623,-19.9171,-0.129028
3807,95175,39.9578,-19.9222,-0.126534
3808,95200,39.954,-19.9273,-0.124076
3809,95225,39.9514,-19.9325,-0.121645
3810,95250,39.9508,-19.9359,-0.119271
3811,95275,39.9509,-19.9384,-0.116934
3812,95300,39.95,-19.9408,-0.114618
3813,95325,39.948,-19.9421,-0.112335
3814,95350,39.9461,-19.9429,-0.110095
3815,95375,39.9444,-19.9433,-0.107922
3816,95400,39.9429,-19.9437,-0.105805
3817,95425,39.9459,-19.9448,-0.103688
3818,95450,39.9541,-19.9444,-0.101555
3819,95475,39.9647,-19.9426,-0.0994031
3820,95500,39.9699,-19.9408,-0.0972711
3821,95525,39.967,-19.9389,-0.0952268
3822,95550,39.9622,-19.9375,-0.0932711
3823,95575,39.9591,-19.9362,-0.0913763
3824,95600,39.9597,-19.9346,-0.0895251
3825,95625,39.9638,-19.9338,-0.0876694
3826,95650,39.9659,-19.9331,-0.0857927
3827,95675,39.9641,-19.932,-0.0839178
3828,95700,39.9616,-19.931,-0.0820763
3829,95725,39.9598,-19.9289,-0.0802845
3830,95750,39.9576,-19.9266,-0.0785387
3831,95775,39.9555,-19.9244,-0.0768338
3832,95800,39.9553,-19.9214,-0.0751698
3833,95825,39.9594,-19.9181,-0.0735381
3834,95850,39.9653,-19.9148,-0.0719319
3835,95875,39.9708,-19.9115,-0.0703295
3836,95900,39.9761,-19.9086,-0.0687125
3837,95925,39.98,-19.905,-0.0671073
3838,95950,39.9824,-19.9006,-0.0655484
3839,95975,39.9824,-19.8961,-0.0640596
3840,96000,39.9815,-19.8919,-0.0626282
3841,96025,39.9862,-19.8884,-0.0612131
3842,96050,39.9943,-19.8849,-0.0598045
3843,96075,40,-19.8818,-0.0584001
3844,96100,40.0023,-19.8793,-0.0569924
3845,96125,39.9997,-19.8766,-0.0556088
3846,96150,39.9935,-19.8742,-0.0542771
3847,96175,39.988,-19.8723,-0.0529951
3848,96200,39.9844,-19.8703,-0.0517438
3849,96225,39.9819,-19.8688,-0.0505062
3850,96250,39.982,-19.8675,-0.0492844
3851,96275,39.9851,-19.8658,-0.0480871
3852,96300,39.9891,-19.8642,-0.0469033
3853,96325,39.9923,-19.8627,-0.0457324
3854,96350,39.9936,-19.8611,-0.044581
3855,96375,39.9938,-19.8599,-0.0434563
3856,96400,39.9916,-19.8585,-0.0423719
3857,96425,39.989,-19.8575,-0.0413262
3858,96450,39.9912,-19.8566,-0.040304
3859,96475,39.9996,-19.8554,-0.0392944
3860,96500,40.0104,-19.8545,-0.038282
3861,96525,40.016,-19.8539,-0.0372787
3862,96550,40.0151,-19.8533,-0.0363062
3863,96575,40.01,-19.8533,-0.0353697
3864,96600,40.0034,-19.8533,-0.0344677
3865,96625,39.9995,-19.8535,-0.0335943
3866,96650,39.9997,-19.8542,-0.0327372
3867,96675,39.9997,-19.855,-0.0318903
3868,96700,39.9977,-19.8561,-0.0310524
3869,96725,39.9965,-19.8572,-0.0302324
3870,96750,39.9958,-19.8582,-0.0294363
3871,96775,39.9943,-19.8593,-0.0286628
3872,96800,39.9917,-19.8606,-0.0279124
3873,96825,39.9898,-19.8617,-0.027185
3874,96850,39.9908,-19.863,-0.0264799
3875,96875,39.9928,-19.8644,-0.025797
3876,96900,39.9957,-19.8661,-0.0251243
3877,96925,40.0007,-19.8678,-0.0244575
3878,96950,40.0069,-19.8693,-0.0238017
3879,96975,40.0119,-19.8708,-0.0231636
3880,97000,40.0105,-19.8724,-0.0225548
3881,97025,40.0051,-19.8743,-0.0219744
3882,97050,40.0042,-19.8764,-0.0214099
3883,97075,40.007,-19.8785,-0.0208604
3884,97100,40.0106,-19.8809,-0.0203181
3885,97125,40.0128,-19.8835,-0.0197812
3886,97150,40.0099,-19.886,-0.0192586
3887,97175,40.004,-19.8889,-0.0187564
3888,97200,39.9983,-19.8919,-0.0182746
3889,97225,39.9931,-19.8947,-0.0178086
3890,97250,39.9886,-19.8979,-0.0173551
3891,97275,39.9868,-19.901,-0.0169153
3892,97300,39.9884,-19.9042,-0.0164882
3893,97325,39.9925,-19.9075,-0.0160699
3894,97350,39.9962,-19.9108,-0.0156607
3895,97375,39.9982,-19.9142,-0.0152585
3896,97400,39.9987,-19.9178,-0.0148664
3897,97425,39.9961,-19.9213,-0.0144921
3898,97450,39.993,-19.925,-0.0141363
3899,97475,39.9926,-19.9287,-0.0137941
3900,97500,39.9973,-19.9323,-0.0134585
3901,97525,40.0058,-19.9362,-0.0131257
3902,97550,40.0113,-19.94,-0.012799
3903,97575,40.0114,-19.9441,-0.0124797
3904,97600,40.0071,-19.9482,-0.0121714
3905,97625,39.9997,-19.9522,-0.0118797
3906,97650,39.9937,-19.9565,-0.0116021
3907,97675,39.9921,-19.9607,-0.0113318
3908,97700,39.9926,-19.9648,-0.0110656
3909,97725,39.9948,-19.9691,-0.0108033
3910,97750,40.0005,-19.9732,-0.0105485
3911,97775,40.0087,-19.9772,-0.0103003
3912,97800,40.0179,-19.9812,-0.0100578
3913,97825,40.0274,-19.985,-0.0098235
3914,97850,40.0385,-19.9889,-0.00959857
3915,97875,40.0523,-19.9926,-0.00938259
3916,97900,40.0676,-19.9963,-0.00917439
3917,97925,40.0874,-20.0001,-0.00896824
3918,97950,40.1143,-20.0035,-0.00876578
3919,97975,40.1467,-20.0068,-0.00856319
3920,98000,40.1789,-20.0102,-0.00836132
3921,98025,40.2048,-20.0133,-0.00817082
3922,98050,40.2282,-20.0166,-0.00799411
3923,98075,40.2546,-20.0197,-0.00782332
3924,98100,40.2857,-20.0226,-0.0076558
3925,98125,40.3226,-20.0256,-0.00748737
3926,98150,40.3612,-20.0285,-0.00731961
3927,98175,40.3974,-20.0312,-0.00715374
3928,98200,40.4336,-20.034,-0.00699096
3929,98225,40.4721,-20.0365,-0.00683465
3930,98250,40.5119,-20.0388,-0.00668425
3931,98275,40.5534,-20.0412,-0.00653789
3932,98300,40.5979,-20.0433,-0.00639473
3933,98325,40.6478,-20.0453,-0.00625311
3934,98350,40.7024,-20.0472,-0.00611311
3935,98375,40.7585,-20.049,-0.00597222
3936,98400,40.8163,-20.0508,-0.005827
3937,98425,40.8742,-20.0523,-0.0056823
3938,98450,40.9321,-20.0538,-0.00554411
3939,98475,40.9894,-20.0552,-0.00541451
3940,98500,41.0466,-20.0564,-0.00528961
3941,98525,41.1097,-20.0577,-0.00516235
3942,98550,41.1787,-20.0587,-0.00503496
3943,98575,41.2476,-20.0597,-0.00490403
3944,98600,41.3146,-20.0609,-0.00476765
3945,98625,41.3779,-20.0616,-0.00463417
3946,98650,41.4382,-20.0625,-0.00450952
3947,98675,41.4995,-20.0634,-0.00439014
3948,98700,41.5633,-20.064,-0.00426977
3949,98725,41.6291,-20.0646,-0.00414655
3950,98750,41.6982,-20.0651,-0.00402367
3951,98775,41.771,-20.0653,-0.00390129
3952,98800,41.8463,-20.0656,-0.00377611
3953,98825,41.9215,-20.0657,-0.00365015
3954,98850,41.9958,-20.0657,-0.00352451
3955,98875,42.0699,-20.0656,-0.00340031
3956,98900,42.142,-20.0653,-0.00328008
3957,98925,42.2132,-20.0651,-0.00316187
3958,98950,42.2886,-20.0647,-0.00304367
3959,98975,42.3713,-20.0641,-0.00292375
3960,99000,42.4587,-20.0635,-0.00279792
3961,99025,42.5414,-20.0627,-0.00267168
3962,99050,42.6179,-20.0619,-0.00254906
3963,99075,42.6905,-20.0611,-0.00243044
3964,99100,42.761,-20.0601,-0.00231515
3965,99125,42.8347,-20.0592,-0.0022002
3966,99150,42.9128,-20.0581,-0.00208386
3967,99175,42.9908,-20.0569,-0.00196576
3968,99200,43.0676,-20.0558,-0.00184585
3969,99225,43.1453,-20.0545,-0.00172737
3970,99250,43.2233,-20.0532,-0.00161063
3971,99275,43.301,-20.0518,-0.00149512
3972,99300,43.3777,-20.0502,-0.00138154
3973,99325,43.4557,-20.0488,-0.00126916
3974,99350,43.5368,-20.0471,-0.0011577
3975,99375,43.619,-20.0454,-0.00104526
3976,99400,43.7038,-20.0438,-0.000929904
3977,99425,43.7901,-20.0419,-0.000815731
3978,99450,43.8776,-20.0401,-0.000700535
3979,99475,43.964,-20.0383,-0.000587087
3980,99500,44.0448,-20.0363,-0.00048031
3981,99525,44.1236,-20.0346,-0.000376581
3982,99550,44.206,-20.0326,-0.000271377
3983,99575,44.2921,-20.0305,-0.000163886
3984,99600,44.3806,-20.0287,-5.29465e-05
3985,99625,44.4666,-20.0266,5.49471e-05
3986,99650,44.5479,-20.0246,0.000160194
3987,99675,44.6277,-20.0228,0.00026275
3988,99700,44.7074,-20.0208,0.00036309
3989,99725,44.787,-20.0189,0.000462859
3990,99750,44.8676,-20.0171,0.000562514
3991,99775,44.9513,-20.0152,0.000661969
3992,99800,45.0396,-20.0134,0.000761921
3993,99825,45.1295,-20.0115,0.000860995
3994,99850,45.2196,-20.0098,0.000960656
3995,99875,45.31,-20.008,0.00105987
3996,99900,45.3979,-20.0062,0.00115502
3997,99925,45.4825,-20.0045,0.00124553
3998,99950,45.5654,-20.0029,0.00133517
3999,99975,45.6528,-20.0013,0.0014278
4000,100000,45.7489,-19.9996,0.00152065
4001,100025,45.8456,-19.9979,0.00161004
4002,100050,45.9388,-19.9964,0.00170082
4003,100075,46.028,-19.9949,0.00178959
4004,100100,46.1114,-19.9932,0.00187192
4005,100125,46.1929,-19.992,0.00194887
4006,100150,46.2766,-19.9906,0.00202714
4007,100175,46.3617,-19.9892,0.00210812
4008,100200,46.4475,-19.9879,0.0021876
4009,100225,46.5348,-19.9866,0.00226284
4010,100250,46.6237,-19.9855,0.00233737
4011,100275,46.7133,-19.9844,0.00241014
4012,100300,46.8013,-19.9833,0.0024794
4013,100325,46.8887,-19.9825,0.00254553
4014,100350,46.9766,-19.9816,0.00260966
4015,100375,47.0639,-19.9808,0.00267375
4016,100400,47.1523,-19.9802,0.00273928
4017,100425,47.2431,-19.9794,0.00280224
4018,100450,47.3394,-19.9787,0.00286391
4019,100475,47.438,-19.9781,0.0029224
4020,100500,47.5319,-19.9776,0.00297511
4021,100525,47.6199,-19.9773,0.00302363
4022,100550,47.7046,-19.9768,0.00307166
4023,100575,47.7905,-19.9764,0.00312143
4024,100600,47.8811,-19.9761,0.00317229
4025,100625,47.9738,-19.9757,0.00322016
4026,100650,48.0638,-19.9753,0.00326483
4027,100675,48.1519,-19.975,0.00330573
4028,100700,48.2391,-19.9748,0.00334331
4029,100725,48.3255,-19.9747,0.00337865
4030,100750,48.4109,-19.9745,0.00341278
4031,100775,48.4964,-19.9745,0.00344611
4032,100800,48.5857,-19.9745,0.00347907
4033,100825,48.6775,-19.9745,0.00351188
4034,100850,48.7718,-19.9748,0.00354609
4035,100875,48.8684,-19.9748,0.00357627
4036,100900,48.9646,-19.9749,0.00360194
4037,100925,49.0589,-19.9752,0.003625
4038,100950,49.1485,-19.9754,0.00364485
4039,100975,49.2367,-19.9758,0.00366333
4040,101000,49.3302,-19.9763,0.00368382
4041,101025,49.4274,-19.9764,0.00370458
4042,101050,49.5267,-19.9769,0.00372787
4043,101075,49.6254,-19.9773,0.00374747
4044,101100,49.7184,-19.9776,0.0037608
4045,101125,49.8075,-19.9781,0.00377074
4046,101150,49.8959,-19.9786,0.00377959
4047,101175,49.9838,-19.9791,0.00378958
4048,101200,50.0717,-19.9797,0.00380049
4049,101225,50.1609,-19.9802,0.00381068
4050,101250,50.2537,-19.9808,0.00382096
4051,101275,50.3495,-19.9815,0.00383011
4052,101300,50.4449,-19.9822,0.00383814
4053,101325,50.5406,-19.9829,0.00384543
4054,101350,50.6361,-19.9836,0.00384977
4055,101375,50.73,-19.9845,0.00385052
4056,101400,50.8218,-19.9854,0.00385153
4057,101425,50.9121,-19.9863,0.00385649
4058,101450,51.0096,-19.9872,0.00386405
4059,101475,51.1143,-19.9879,0.00386703
4060,101500,51.2188,-19.9889,0.00386888
4061,101525,51.319,-19.99,0.003871
4062,101550,51.4129,-19.9907,0.00386973
4063,101575,51.5029,-19.9917,0.00386397
4064,101600,51.5938,-19.9928,0.00385933
4065,101625,51.688,-19.9936,0.00385902
4066,101650,51.7832,-19.9945,0.00386001
4067,101675,51.878,-19.9952,0.00385707
4068,101700,51.9723,-19.996,0.00385294
4069,101725,52.0669,-19.997,0.00384923
4070,101750,52.1601,-19.9977,0.00384385
4071,101775,52.2519,-19.9986,0.00383654
4072,101800,52.3449,-19.9995,0.00382882
4073,101825,52.4385,-20.0003,0.00382224
4074,101850,52.5345,-20.0013,0.00381886
4075,101875,52.6331,-20.0021,0.00381534
4076,101900,52.7348,-20.0028,0.00381089
4077,101925,52.8384,-20.0036,0.0038067
4078,101950,52.9383,-20.0043,0.003799
4079,101975,53.0346,-20.0051,0.00378722
4080,102000,53.13,-20.006,0.00377541
4081,102025,53.2251,-20.0066,0.00376725
4082,102050,53.324,-20.0074,0.00376294
4083,102075,53.4269,-20.008,0.00375838
4084,102100,53.5276,-20.0086,0.00375235
4085,102125,53.6247,-20.0091,0.00374491
4086,102150,53.7199,-20.0096,0.00373545
4087,102175,53.8135,-20.0102,0.00372479
4088,102200,53.9055,-20.0107,0.00371495
4089,102225,53.9959,-20.0111,0.0037067
4090,102250,54.0889,-20.0116,0.00370006
4091,102275,54.1858,-20.0119,0.00369368
4092,102300,54.2845,-20.0123,0.00369004
4093,102325,54.3856,-20.0128,0.00368756
4094,102350,54.4874,-20.013,0.00368242
4095,102375,54.5893,-20.0134,0.00367641
4096,102400,54.6876,-20.0137,0.00366932
4097,102425,54.78,-20.014,0.00366166
4098,102450,54.8745,-20.0145,0.00365745
4099,102475,54.9766,-20.0146,0.00365475
4100,102500,55.0843,-20.0148,0.00365479
4101,102525,55.1925,-20.0151,0.00365734
4102,102550,55.2953,-20.0151,0.00365638
4103,102575,55.3923,-20.0153,0.00365237
4104,102600,55.4866,-20.0155,0.00364709
4105,102625,55.5805,-20.0155,0.00364426
4106,102650,55.6745,-20.0156,0.00364496
4107,102675,55.7677,-20.0156,0.00364646
4108,102700,55.8607,-20.0155,0.00364869
4109,102725,55.9548,-20.0155,0.00365184
4110,102750,56.0469,-20.0154,0.0036547
4111,102775,56.1367,-20.0154,0.00365874
4112,102800,56.2249,-20.0152,0.00366267
4113,102825,56.3107,-20.0151,0.00366456
4114,102850,56.3947,-20.0151,0.00366632
4115,102875,56.4761,-20.015,0.00367129
4116,102900,56.5589,-20.0149,0.00368096
4117,102925,56.6459,-20.0146,0.00368976
4118,102950,56.7312,-20.0142,0.0036965
4119,102975,56.8132,-20.0142,0.00370482
4120,103000,56.8908,-20.0139,0.00371212
4121,103025,56.9613,-20.0136,0.00371615
4122,103050,57.0284,-20.0135,0.00371983
4123,103075,57.0975,-20.0131,0.00372767
4124,103100,57.1667,-20.0127,0.00373919
4125,103125,57.2333,-20.0123,0.00374907
4126,103150,57.2964,-20.0118,0.00375619
4127,103175,57.3565,-20.0115,0.00376407
4128,103200,57.4132,-20.0111,0.00377167
4129,103225,57.4648,-20.0106,0.00377795
4130,103250,57.5144,-20.0102,0.003784
4131,103275,57.5636,-20.0098,0.00379108
4132,103300,57.6133,-20.0094,0.00380083
4133,103325,57.6641,-20.0091,0.00381243
4134,103350,57.7157,-20.0086,0.00382233
4135,103375,57.7691,-20.0082,0.0038331
4136,103400,57.82,-20.0078,0.00384239
4137,103425,57.8625,-20.0074,0.00384738
4138,103450,57.8994,-20.0071,0.00385042
4139,103475,57.9362,-20.0068,0.00385671
4140,103500,57.9772,-20.0064,0.00386736
4141,103525,58.0222,-20.0061,0.00387986
4142,103550,58.0659,-20.0056,0.00389086
4143,103575,58.1038,-20.0052,0.00390035
4144,103600,58.1368,-20.0048,0.00390778
4145,103625,58.1666,-20.0044,0.003913
4146,103650,58.1943,-20.004,0.00391809
4147,103675,58.2194,-20.0036,0.0039254
4148,103700,58.2429,-20.0031,0.00393483
4149,103725,58.2689,-20.0027,0.00394481
4150,103750,58.2964,-20.0022,0.00395454
4151,103775,58.3242,-20.0019,0.00396693
4152,103800,58.3526,-20.0015,0.00397829
4153,103825,58.3803,-20.001,0.0039868
4154,103850,58.4077,-20.0007,0.00399334
4155,103875,58.4316,-20.0003,0.00399928
4156,103900,58.4522,-20.0001,0.00400757
4157,103925,58.4763,-19.9998,0.00401942
