Time,StepCount,q[1],q[2],q[3]
3393,84825,40.2478,-19.0809,-1.24346
3394,84850,40.229,-19.1,-1.24459
3395,84875,40.0977,-19.1261,-1.24704
3396,84900,39.9572,-19.1517,-1.24967
3397,84925,39.8791,-19.1805,-1.25158
3398,84950,39.8675,-19.2129,-1.25243
3399,84975,39.9064,-19.2427,-1.25253
3400,85000,39.9687,-19.2706,-1.25211
3401,85025,40.0341,-19.2989,-1.25054
3402,85050,40.0942,-19.3254,-1.24703
3403,85075,40.1018,-19.346,-1.2425
3404,85100,39.9889,-19.3586,-1.23879
3405,85125,39.7949,-19.3673,-1.2364
3406,85150,39.6756,-19.3755,-1.2354
3407,85175,39.7066,-19.3824,-1.23624
3408,85200,39.8263,-19.3839,-1.23764
3409,85225,39.9697,-19.3793,-1.237
3410,85250,40.1011,-19.3719,-1.23495
3411,85275,40.1347,-19.3675,-1.23448
3412,85300,40.0294,-19.366,-1.23609
3413,85325,39.8882,-19.3679,-1.2387
3414,85350,39.8144,-19.3838,-1.24198
3415,85375,39.8237,-19.4108,-1.24524
3416,85400,39.8747,-19.4394,-1.2471
3417,85425,39.9395,-19.4654,-1.24715
3418,85450,39.997,-19.4914,-1.24613
3419,85475,40.0297,-19.5184,-1.24442
3420,85500,40.0036,-19.5486,-1.24184
3421,85525,39.8959,-19.5793,-1.23842
3422,85550,39.7647,-19.5993,-1.23474
3423,85575,39.6981,-19.6113,-1.23176
3424,85600,39.7298,-19.6225,-1.23008
3425,85625,39.8181,-19.631,-1.22863
3426,85650,39.9274,-19.6338,-1.22507
3427,85675,40.0419,-19.6279,-1.21978
3428,85700,40.0665,-19.6187,-1.21617
3429,85725,39.9529,-19.6088,-1.2152
3430,85750,39.8326,-19.592,-1.21564
3431,85775,39.8365,-19.5766,-1.21748
3432,85800,39.955,-19.5685,-1.22047
3433,85825,40.0918,-19.5672,-1.22251
3434,85850,40.1844,-19.5777,-1.2222
3435,85875,40.2166,-19.5992,-1.22109
3436,85900,40.1819,-19.6233,-1.22073
3437,85925,40.1053,-19.6442,-1.2207
3438,85950,40.004,-19.6717,-1.21999
3439,85975,39.9199,-19.7053,-1.2182
3440,86000,39.9064,-19.7332,-1.21596
3441,86025,39.9543,-19.7567,-1.21394
3442,86050,40.0288,-19.7781,-1.21155
3443,86075,40.1127,-19.7959,-1.2072
3444,86100,40.1868,-19.808,-1.20084
3445,86125,40.1835,-19.8114,-1.19474
3446,86150,40.0536,-19.8093,-1.1905
3447,86175,39.9019,-19.8044,-1.18779
3448,86200,39.8735,-19.7983,-1.18674
3449,86225,39.9818,-19.7898,-1.18735
3450,86250,40.1431,-19.7773,-1.18738
3451,86275,40.304,-19.7627,-1.18496
3452,86300,40.4142,-19.7533,-1.18205
3453,86325,40.4027,-19.7537,-1.18101
3454,86350,40.2848,-19.7619,-1.1814
3455,86375,40.1571,-19.781,-1.18218
3456,86400,40.0922,-19.8129,-1.18264
3457,86425,40.1097,-19.8456,-1.18229
3458,86450,40.1696,-19.8759,-1.18087
3459,86475,40.2344,-19.9072,-1.17822
3460,86500,40.2919,-19.9386,-1.17423
3461,86525,40.3052,-19.973,-1.16914
3462,86550,40.239,-20.0064,-1.16362
3463,86575,40.1096,-20.0267,-1.15824
3464,86600,39.9915,-20.034,-1.15354
3465,86625,39.9623,-20.0388,-1.15019
3466,86650,40.0265,-20.0421,-1.14805
3467,86675,40.1392,-20.0378,-1.14506
3468,86700,40.2764,-20.023,-1.13943
3469,86725,40.3982,-19.999,-1.13309
3470,86750,40.4091,-19.9762,-1.1292
3471,86775,40.3275,-19.9516,-1.12762
3472,86800,40.2788,-19.9253,-1.12735
3473,86825,40.3145,-19.913,-1.12801
3474,86850,40.3901,-19.9188,-1.12842
3475,86875,40.4567,-19.9372,-1.12706
3476,86900,40.512,-19.961,-1.12375
3477,86925,40.5586,-19.9818,-1.11966
3478,86950,40.5515,-20.0051,-1.11575
3479,86975,40.4554,-20.0395,-1.11193
3480,87000,40.3206,-20.076,-1.10784
3481,87025,40.231,-20.1057,-1.10381
3482,87050,40.2273,-20.1284,-1.10054
3483,87075,40.2835,-20.1458,-1.09776
3484,87100,40.3594,-20.1572,-1.09372
3485,87125,40.44,-20.1623,-1.08722
3486,87150,40.5004,-20.1577,-1.07951
3487,87175,40.4875,-20.1386,-1.07296
3488,87200,40.4024,-20.1097,-1.06837
3489,87225,40.3496,-20.0777,-1.06542
3490,87250,40.4049,-20.048,-1.06409
3491,87275,40.5429,-20.0182,-1.06317
3492,87300,40.6981,-19.9888,-1.06035
3493,87325,40.8244,-19.9689,-1.05536
3494,87350,40.8837,-19.964,-1.05024
3495,87375,40.8529,-19.9701,-1.04621
3496,87400,40.7473,-19.9877,-1.04292
3497,87425,40.6308,-20.016,-1.03969
3498,87450,40.5759,-20.046,-1.0366
3499,87475,40.5947,-20.0739,-1.03391
3500,87500,40.6511,-20.1004,-1.0309
3501,87525,40.7077,-20.1262,-1.0264
3502,87550,40.7425,-20.1517,-1.02038
3503,87575,40.7254,-20.1766,-1.014
3504,87600,40.6429,-20.1922,-1.00813
3505,87625,40.5381,-20.1894,-1.003
3506,87650,40.4805,-20.1757,-0.998984
3507,87675,40.5065,-20.159,-0.996275
3508,87700,40.5985,-20.1366,-0.993663
3509,87725,40.7264,-20.103,-0.988996
3510,87750,40.8631,-20.0602,-0.981895
3511,87775,40.9618,-20.0141,-0.974793
3512,87800,40.9822,-19.9696,-0.969572
3513,87825,40.9462,-19.9319,-0.965805
3514,87850,40.8947,-19.9197,-0.962616
3515,87875,40.8644,-19.9356,-0.95963
3516,87900,40.8816,-19.9582,-0.956613
3517,87925,40.9355,-19.9765,-0.952664
3518,87950,40.9948,-19.9932,-0.947096
3519,87975,41.0186,-20.0144,-0.940734
3520,88000,40.9696,-20.0424,-0.934943
3521,88025,40.8511,-20.0726,-0.930033
3522,88050,40.7301,-20.0961,-0.925812
3523,88075,40.6736,-20.1121,-0.922518
3524,88100,40.6874,-20.1232,-0.920109
3525,88125,40.7375,-20.1279,-0.917367
3526,88150,40.7977,-20.1251,-0.912747
3527,88175,40.8563,-20.1141,-0.906172
3528,88200,40.8931,-20.0891,-0.899135
3529,88225,40.8919,-20.0441,-0.893165
3530,88250,40.8752,-19.9861,-0.888707
3531,88275,40.884,-19.9348,-0.885332
3532,88300,40.9313,-19.9025,-0.882167
3533,88325,41.0068,-19.883,-0.878405
3534,88350,41.084,-19.8749,-0.873241
3535,88375,41.1322,-19.8844,-0.866578
3536,88400,41.1335,-19.9056,-0.859663
3537,88425,41.0735,-19.929,-0.853688
3538,88450,40.962,-19.9536,-0.848811
3539,88475,40.8534,-19.982,-0.844847
3540,88500,40.8034,-20.0109,-0.841894
3541,88525,40.8085,-20.0397,-0.839514
3542,88550,40.8351,-20.0665,-0.836364
3543,88575,40.8602,-20.0881,-0.831584
3544,88600,40.8613,-20.1071,-0.825865
3545,88625,40.8181,-20.1214,-0.820415
3546,88650,40.7423,-20.1214,-0.815759
3547,88675,40.6814,-20.1027,-0.812084
3548,88700,40.6747,-20.0711,-0.809522
3549,88725,40.7193,-20.0354,-0.807333
3550,88750,40.7913,-20,-0.804106
3551,88775,40.8802,-19.9624,-0.79901
3552,88800,40.9752,-19.9194,-0.792269
3553,88825,41.0355,-19.88,-0.785291
3554,88850,41.0159,-19.8619,-0.779483
3555,88875,40.9238,-19.8706,-0.774918
3556,88900,40.8323,-19.8909,-0.771329
3557,88925,40.7976,-19.9108,-0.768654
3558,88950,40.8148,-19.928,-0.766232
3559,88975,40.8483,-19.9459,-0.76283
3560,89000,40.8739,-19.9636,-0.75798
3561,89025,40.8631,-19.9837,-0.752748
3562,89050,40.795,-20.0061,-0.748356
3563,89075,40.695,-20.0217,-0.745039
3564,89100,40.6152,-20.0286,-0.742722
3565,89125,40.5882,-20.0313,-0.741364
3566,89150,40.6079,-20.0279,-0.740356
3567,89175,40.65,-20.0151,-0.738451
3568,89200,40.6959,-19.9952,-0.734962
3569,89225,40.7418,-19.9661,-0.730335
3570,89250,40.7832,-19.9198,-0.725426
3571,89275,40.8062,-19.8595,-0.721108
3572,89300,40.8013,-19.8062,-0.717781
3573,89325,40.7832,-19.7777,-0.715211
3574,89350,40.7828,-19.7717,-0.713153
3575,89375,40.8016,-19.7825,-0.711073
3576,89400,40.8272,-19.8011,-0.707956
3577,89425,40.8454,-19.8205,-0.703646
3578,89450,40.8315,-19.8396,-0.699265
3579,89475,40.7631,-19.8603,-0.695828
3580,89500,40.6617,-19.8811,-0.69356
3581,89525,40.5775,-19.9042,-0.692368
3582,89550,40.5399,-19.9296,-0.692068
3583,89575,40.542,-19.9524,-0.691862
3584,89600,40.559,-19.9702,-0.690633
3585,89625,40.5705,-19.9821,-0.688089
3586,89650,40.5592,-19.99,-0.685041
3587,89675,40.522,-19.9887,-0.682391
3588,89700,40.4839,-19.9674,-0.680457
3589,89725,40.4708,-19.9278,-0.679328
3590,89750,40.4819,-19.8877,-0.678685
3591,89775,40.5114,-19.8564,-0.677927
3592,89800,40.5634,-19.8283,-0.676562
3593,89825,40.627,-19.8055,-0.673998
3594,89850,40.6747,-19.7929,-0.670231
3595,89875,40.6676,-19.7983,-0.66644
3596,89900,40.5933,-19.8208,-0.663751
3597,89925,40.4915,-19.8467,-0.662251
3598,89950,40.419,-19.8683,-0.661792
3599,89975,40.3895,-19.8943,-0.662087
3600,90000,40.3903,-19.924,-0.662227
3601,90025,40.4016,-19.9517,-0.661215
3602,90050,40.4,-19.979,-0.659008
3603,90075,40.3664,-20.0053,-0.656646
3604,90100,40.2947,-20.0257,-0.65502
3605,90125,40.2101,-20.0376,-0.654321
3606,90150,40.1543,-20.0407,-0.654556
3607,90175,40.1462,-20.0347,-0.655451
3608,90200,40.1704,-20.0218,-0.656087
3609,90225,40.2083,-20.0031,-0.65562
3610,90250,40.2569,-19.9773,-0.653887
3611,90275,40.3114,-19.9428,-0.651174
3612,90300,40.3531,-19.9008,-0.648192
3613,90325,40.3514,-19.8653,-0.645895
3614,90350,40.3055,-19.8508,-0.644624
3615,90375,40.2509,-19.8631,-0.644209
3616,90400,40.2253,-19.89,-0.644353
3617,90425,40.2349,-19.916,-0.644245
3618,90450,40.2599,-19.9372,-0.642947
3619,90475,40.2687,-19.9613,-0.640564
3620,90500,40.2398,-19.9859,-0.638169
3621,90525,40.1658,-20.009,-0.636654
3622,90550,40.0734,-20.0328,-0.636171
3623,90575,40.0102,-20.0535,-0.636617
3624,90600,39.993,-20.0726,-0.637642
3625,90625,40.0077,-20.0873,-0.638387
3626,90650,40.0318,-20.0947,-0.637949
3627,90675,40.0491,-20.0965,-0.636313
3628,90700,40.0547,-20.0895,-0.63424
3629,90725,40.0563,-20.0649,-0.632305
3630,90750,40.062,-20.022,-0.63082
3631,90775,40.0682,-19.9779,-0.629886
3632,90800,40.0813,-19.9443,-0.629331
3633,90825,40.1112,-19.9235,-0.628856
3634,90850,40.1561,-19.9164,-0.627815
3635,90875,40.1957,-19.9244,-0.625495
3636,90900,40.2108,-19.942,-0.622146
3637,90925,40.1835,-19.9652,-0.619039
3638,90950,40.1158,-19.9875,-0.616933
3639,90975,40.0378,-20.0076,-0.615819
3640,91000,39.9856,-20.031,-0.615578
3641,91025,39.9722,-20.0592,-0.615744
3642,91050,39.9835,-20.0881,-0.615411
3643,91075,40.0009,-20.1128,-0.613802
3644,91100,40.0063,-20.1334,-0.611146
3645,91125,39.9824,-20.1497,-0.608409
3646,91150,39.9325,-20.1585,-0.606264
3647,91175,39.8888,-20.1531,-0.604869
3648,91200,39.8799,-20.1344,-0.604115
3649,91225,39.9033,-20.1107,-0.60346
3650,91250,39.9465,-20.0847,-0.602275
3651,91275,40.0052,-20.056,-0.600205
3652,91300,40.076,-20.024,-0.597007
3653,91325,40.1393,-19.9938,-0.592833
3654,91350,40.1636,-19.9717,-0.588588
3655,91375,40.1281,-19.9681,-0.585189
3656,91400,40.0627,-19.9837,-0.582775
3657,91425,40.0211,-20.006,-0.581137
3658,91450,40.0263,-20.0244,-0.579824
3659,91475,40.0541,-20.0434,-0.577892
3660,91500,40.0809,-20.0642,-0.574691
3661,91525,40.0909,-20.0837,-0.570602
3662,91550,40.064,-20.1026,-0.566639
3663,91575,40.0057,-20.1176,-0.563447
3664,91600,39.9483,-20.1278,-0.561095
3665,91625,39.9243,-20.134,-0.559475
3666,91650,39.9385,-20.1353,-0.558079
3667,91675,39.9723,-20.1312,-0.555995
3668,91700,40.0114,-20.1201,-0.55278
3669,91725,40.053,-20.0992,-0.54872
3670,91750,40.0975,-20.0646,-0.544246
3671,91775,40.1358,-20.0208,-0.539749
3672,91800,40.1588,-19.974,-0.535641
3673,91825,40.168,-19.9351,-0.532154
3674,91850,40.1778,-19.9129,-0.529209
3675,91875,40.198,-19.9113,-0.526346
3676,91900,40.2287,-19.9225,-0.522797
3677,91925,40.2619,-19.9334,-0.518104
3678,91950,40.2805,-19.9405,-0.51279
3679,91975,40.2622,-19.9493,-0.507824
3680,92000,40.2145,-19.9574,-0.503641
3681,92025,40.1687,-19.9632,-0.500303
3682,92050,40.1474,-19.9737,-0.497596
3683,92075,40.1558,-19.9872,-0.494953
3684,92100,40.1833,-19.9951,-0.491689
3685,92125,40.2102,-19.9989,-0.487406
3686,92150,40.2212,-19.9999,-0.482517
3687,92175,40.2176,-19.9919,-0.477693
3688,92200,40.2128,-19.9702,-0.47328
3689,92225,40.2191,-19.9377,-0.469302
3690,92250,40.2395,-19.9024,-0.465579
3691,92275,40.2745,-19.8661,-0.461985
3692,92300,40.3254,-19.8294,-0.458297
3693,92325,40.3838,-19.7993,-0.454053
3694,92350,40.4383,-19.7773,-0.44893
3695,92375,40.4684,-19.7654,-0.443167
3696,92400,40.4576,-19.7631,-0.437596
3697,92425,40.4162,-19.7652,-0.432837
3698,92450,40.3785,-19.7683,-0.428886
3699,92475,40.3673,-19.7743,-0.425479
3700,92500,40.3803,-19.7815,-0.422129
3701,92525,40.4026,-19.7917,-0.418147
3702,92550,40.4202,-19.8033,-0.413317
3703,92575,40.4217,-19.8091,-0.408051
3704,92600,40.3976,-19.8123,-0.403048
3705,92625,40.361,-19.8121,-0.398698
3706,92650,40.3386,-19.8037,-0.395017
3707,92675,40.3394,-19.7925,-0.391669
3708,92700,40.3577,-19.7804,-0.388139
3709,92725,40.3898,-19.7623,-0.384209
3710,92750,40.4332,-19.7354,-0.379867
3711,92775,40.4789,-19.7034,-0.375148
3712,92800,40.5177,-19.6704,-0.370201
3713,92825,40.5401,-19.6369,-0.365332
3714,92850,40.5403,-19.6079,-0.360928
3715,92875,40.5244,-19.5936,-0.357177
3716,92900,40.5113,-19.5934,-0.353879
3717,92925,40.5154,-19.6012,-0.350508
3718,92950,40.5373,-19.607,-0.346576
3719,92975,40.5568,-19.6087,-0.34202
3720,93000,40.5529,-19.6136,-0.337313
3721,93025,40.5252,-19.6178,-0.332943
3722,93050,40.4846,-19.6183,-0.32914
3723,93075,40.4497,-19.621,-0.325957
3724,93100,40.4382,-19.6246,-0.323168
3725,93125,40.4461,-19.6261,-0.320303
3726,93150,40.4586,-19.6268,-0.316938
3727,93175,40.4691,-19.6248,-0.313106
3728,93200,40.4783,-19.6141,-0.309112
3729,93225,40.4862,-19.5949,-0.30522
3730,93250,40.4918,-19.5711,-0.301581
3731,93275,40.4967,-19.545,-0.298266
3732,93300,40.5078,-19.5177,-0.295306
3733,93325,40.5258,-19.4937,-0.292618
3734,93350,40.5473,-19.4794,-0.2899
3735,93375,40.5669,-19.4764,-0.286786
3736,93400,40.5756,-19.4815,-0.283157
3737,93425,40.5682,-19.4875,-0.279303
3738,93450,40.5401,-19.4898,-0.275753
3739,93475,40.4974,-19.4943,-0.272816
3740,93500,40.4628,-19.5018,-0.270416
3741,93525,40.4471,-19.5102,-0.268308
3742,93550,40.4443,-19.5225,-0.266119
3743,93575,40.448,-19.5358,-0.263513
3744,93600,40.4454,-19.5462,-0.26047
3745,93625,40.4275,-19.554,-0.257342
3746,93650,40.3994,-19.5584,-0.254474
3747,93675,40.3731,-19.5565,-0.251998
3748,93700,40.3562,-19.552,-0.249816
3749,93725,40.3518,-19.5475,-0.247733
3750,93750,40.3635,-19.5382,-0.245678
3751,93775,40.3878,-19.5262,-0.243526
3752,93800,40.4156,-19.5141,-0.241149
3753,93825,40.4384,-19.5036,-0.238517
3754,93850,40.4474,-19.4969,-0.235725
3755,93875,40.4326,-19.495,-0.233073
3756,93900,40.3969,-19.5002,-0.230847
3757,93925,40.3589,-19.5113,-0.229047
3758,93950,40.3377,-19.525,-0.227445
3759,93975,40.3379,-19.5393,-0.22569
3760,94000,40.3421,-19.5542,-0.223545
3761,94025,40.3364,-19.5693,-0.221095
3762,94050,40.3145,-19.5845,-0.218583
3763,94075,40.2746,-19.5975,-0.216285
3764,94100,40.2308,-19.6082,-0.214401
3765,94125,40.2012,-19.6186,-0.212873
3766,94150,40.1885,-19.628,-0.211447
3767,94175,40.1858,-19.6371,-0.209822
3768,94200,40.1911,-19.6445,-0.207901
3769,94225,40.2027,-19.6451,-0.205777
3770,94250,40.2158,-19.6407,-0.203548
3771,94275,40.2234,-19.6345,-0.201339
3772,94300,40.224,-19.6261,-0.199263
3773,94325,40.2217,-19.6181,-0.197403
3774,94350,40.2171,-19.6137,-0.195821
3775,94375,40.2122,-19.6175,-0.194376
3776,94400,40.2098,-19.6312,-0.192757
3777,94425,40.2103,-19.6479,-0.190781
3778,94450,40.211,-19.662,-0.188445
3779,94475,40.1957,-19.6738,-0.186042
3780,94500,40.1587,-19.6862,-0.183911
3781,94525,40.1186,-19.6994,-0.182102
3782,94550,40.0885,-19.713,-0.180565
3783,94575,40.0737,-19.7275,-0.179141
3784,94600,40.0732,-19.7432,-0.177507
3785,94625,40.0741,-19.7571,-0.175512
3786,94650,40.0685,-19.7686,-0.173263
3787,94675,40.0574,-19.7773,-0.170969
3788,94700,40.0451,-19.7799,-0.168781
3789,94725,40.0342,-19.7798,-0.166733
3790,94750,40.0297,-19.7787,-0.164794
3791,94775,40.0367,-19.7742,-0.162953
3792,94800,40.0561,-19.7695,-0.161106
3793,94825,40.0809,-19.7659,-0.159137
3794,94850,40.1026,-19.7653,-0.156935
3795,94875,40.1138,-19.7698,-0.154456
3796,94900,40.1049,-19.7769,-0.151861
3797,94925,40.078,-19.7849,-0.149387
3798,94950,40.0436,-19.7936,-0.147178
3799,94975,40.018,-19.8024,-0.14519
3800,95000,40.0117,-19.8133,-0.143199
3801,95025,40.0165,-19.8246,-0.141023
3802,95050,40.021,-19.8353,-0.138589
3803,95075,40.0166,-19.8465,-0.135926
3804,95100,39.9969,-19.8551,-0.133224
3805,95125,39.968,-19.8612,-0.130684
3806,95150,39.9441,-19.8663,-0.128371
3807,95175,39.9315,-19.8697,-0.126216
3808,95200,39.9303,-19.8728,-0.124064
3809,95225,39.9427,-19.8746,-0.121843
3810,95250,39.9663,-19.8716,-0.119558
3811,95275,39.994,-19.8668,-0.117182
3812,95300,40.0169,-19.8608,-0.114748
3813,95325,40.0302,-19.8536,-0.112321
3814,95350,40.0333,-19.8479,-0.109979
3815,95375,40.0246,-19.8437,-0.107825
3816,95400,40.01,-19.8441,-0.105831
3817,95425,40.0026,-19.8487,-0.103856
3818,95450,40.0082,-19.8528,-0.101785
3819,95475,40.0224,-19.8561,-0.0995168
3820,95500,40.0248,-19.8586,-0.0971376
3821,95525,40.0082,-19.8601,-0.0948263
3822,95550,39.9801,-19.8623,-0.0926704
3823,95575,39.9512,-19.8634,-0.0907126
3824,95600,39.9354,-19.8638,-0.0889107
3825,95625,39.9363,-19.8652,-0.0871062
3826,95650,39.9437,-19.8654,-0.085201
3827,95675,39.9518,-19.8648,-0.0831777
3828,95700,39.9613,-19.8625,-0.0810993
3829,95725,39.9704,-19.8566,-0.0790388
3830,95750,39.9766,-19.8498,-0.0770448
3831,95775,39.9816,-19.8421,-0.0751468
3832,95800,39.9899,-19.8332,-0.073353
3833,95825,40.0066,-19.825,-0.0716369
3834,95850,40.0259,-19.8179,-0.0699649
3835,95875,40.044,-19.8136,-0.0682428
3836,95900,40.0562,-19.8123,-0.0664113
3837,95925,40.0579,-19.8111,-0.06451
3838,95950,40.0474,-19.8096,-0.0626368
3839,95975,40.0229,-19.8077,-0.0609034
3840,96000,39.9954,-19.8063,-0.0593241
3841,96025,39.9828,-19.8061,-0.0578276
3842,96050,39.9834,-19.8057,-0.0563634
3843,96075,39.9905,-19.8061,-0.0548518
3844,96100,39.9967,-19.8067,-0.0532522
3845,96125,39.992,-19.8061,-0.0516246
3846,96150,39.9783,-19.8052,-0.0500525
3847,96175,39.9636,-19.8035,-0.0485763
3848,96200,39.9531,-19.8007,-0.0471867
3849,96225,39.9511,-19.7984,-0.0458411
3850,96250,39.9629,-19.7954,-0.044526
3851,96275,39.9875,-19.7915,-0.0432262
3852,96300,40.0186,-19.7879,-0.0419088
3853,96325,40.0467,-19.7841,-0.0405746
3854,96350,40.0645,-19.7812,-0.0392348
3855,96375,40.068,-19.7793,-0.0379231
3856,96400,40.0524,-19.778,-0.0366923
3857,96425,40.0284,-19.7785,-0.0355521
3858,96450,40.0114,-19.7796,-0.0344837
3859,96475,40.0119,-19.7806,-0.0334386
3860,96500,40.0246,-19.7822,-0.0323571
3861,96525,40.0322,-19.7835,-0.0312497
3862,96550,40.0264,-19.785,-0.0301566
3863,96575,40.0051,-19.787,-0.0291148
3864,96600,39.9757,-19.7882,-0.0281533
3865,96625,39.9535,-19.7896,-0.0272685
3866,96650,39.946,-19.7912,-0.0264291
3867,96675,39.948,-19.7926,-0.025601
3868,96700,39.9576,-19.7942,-0.0247609
3869,96725,39.9748,-19.7951,-0.02392
3870,96750,39.9943,-19.7954,-0.0230924
3871,96775,40.0106,-19.7957,-0.0222914
3872,96800,40.0198,-19.7957,-0.0215318
3873,96825,40.0256,-19.7958,-0.0208195
3874,96850,40.0311,-19.7963,-0.0201588
3875,96875,40.0341,-19.7974,-0.0195439
3876,96900,40.0377,-19.8,-0.0189386
3877,96925,40.0437,-19.8028,-0.0183265
3878,96950,40.0505,-19.8058,-0.0177036
3879,96975,40.0507,-19.8088,-0.0170904
3880,97000,40.031,-19.8116,-0.0165273
3881,97025,40.0006,-19.815,-0.0160232
3882,97050,39.9772,-19.8185,-0.0155662
3883,97075,39.965,-19.8217,-0.015147
3884,97100,39.967,-19.8257,-0.0147282
3885,97125,39.9744,-19.8295,-0.0142988
3886,97150,39.9766,-19.8331,-0.0138688
3887,97175,39.9736,-19.8371,-0.0134581
3888,97200,39.9686,-19.8405,-0.0130781
3889,97225,39.963,-19.8438,-0.0127293
3890,97250,39.9607,-19.8473,-0.0124065
3891,97275,39.9677,-19.8505,-0.0121096
3892,97300,39.9863,-19.8538,-0.0118279
3893,97325,40.0135,-19.8572,-0.011552
3894,97350,40.0389,-19.8608,-0.0112768
3895,97375,40.0566,-19.8651,-0.0109945
3896,97400,40.0589,-19.8695,-0.0107167
3897,97425,40.0429,-19.8741,-0.0104659
3898,97450,40.0162,-19.8793,-0.010252
3899,97475,39.9911,-19.8842,-0.0100723
3900,97500,39.9814,-19.8894,-0.00990655
3901,97525,39.9871,-19.8945,-0.00973954
3902,97550,39.9952,-19.8996,-0.00956617
3903,97575,39.9967,-19.9051,-0.00938524
3904,97600,39.9852,-19.9102,-0.00921196
3905,97625,39.962,-19.9153,-0.00906691
3906,97650,39.9397,-19.9205,-0.0089504
3907,97675,39.9274,-19.9253,-0.00885295
3908,97700,39.9263,-19.9301,-0.00875998
3909,97725,39.9388,-19.9348,-0.00866416
3910,97750,39.9649,-19.9391,-0.00856664
3911,97775,39.9987,-19.9433,-0.0084644
3912,97800,40.0322,-19.9473,-0.00836047
3913,97825,40.0588,-19.9511,-0.00826385
3914,97850,40.0777,-19.9551,-0.00818017
3915,97875,40.0887,-19.959,-0.00811487
3916,97900,40.092,-19.9632,-0.00806336
3917,97925,40.1002,-19.9678,-0.00801317
3918,97950,40.1209,-19.972,-0.00796187
3919,97975,40.1554,-19.9763,-0.00789137
3920,98000,40.1878,-19.9804,-0.00780828
3921,98025,40.2035,-19.9842,-0.00773854
3922,98050,40.2069,-19.9885,-0.00769282
3923,98075,40.2081,-19.9923,-0.00766582
3924,98100,40.2194,-19.9959,-0.00765025
3925,98125,40.25,-19.9998,-0.00762729
3926,98150,40.2922,-20.0031,-0.00759396
3927,98175,40.3376,-20.0063,-0.00754467
3928,98200,40.3862,-20.0096,-0.00748656
3929,98225,40.437,-20.0122,-0.00743015
3930,98250,40.4868,-20.0147,-0.00738018
3931,98275,40.5368,-20.0171,-0.00733755
3932,98300,40.59,-20.0192,-0.00730065
3933,98325,40.6533,-20.0212,-0.00726338
3934,98350,40.7231,-20.0232,-0.00722383
3935,98375,40.7945,-20.0254,-0.00716906
3936,98400,40.8639,-20.0277,-0.00709149
3937,98425,40.9242,-20.0297,-0.007001
3938,98450,40.9739,-20.0321,-0.00691488
3939,98475,41.0111,-20.0342,-0.00684702
3940,98500,41.0424,-20.0363,-0.00679374
3941,98525,41.0871,-20.0384,-0.00674173
3942,98550,41.1473,-20.0399,-0.00668884
3943,98575,41.2166,-20.0419,-0.00661322
3944,98600,41.2884,-20.0437,-0.00651213
3945,98625,41.3514,-20.0448,-0.00640256
3946,98650,41.4055,-20.0464,-0.00630357
3947,98675,41.4579,-20.0476,-0.00621545
3948,98700,41.5136,-20.0484,-0.00613015
3949,98725,41.5775,-20.0492,-0.00603929
3950,98750,41.6549,-20.0496,-0.0059444
3951,98775,41.7469,-20.0499,-0.00583885
3952,98800,41.8483,-20.0501,-0.00571798
3953,98825,41.949,-20.0499,-0.00558569
3954,98850,42.0425,-20.0499,-0.00544459
3955,98875,42.1239,-20.0498,-0.00530243
3956,98900,42.1867,-20.0496,-0.0051688
3957,98925,42.2384,-20.0499,-0.00504078
3958,98950,42.293,-20.0498,-0.00491776
3959,98975,42.3664,-20.0496,-0.00478676
3960,99000,42.4546,-20.0494,-0.00463757
3961,99025,42.5387,-20.0488,-0.00447852
3962,99050,42.6116,-20.0485,-0.00431875
3963,99075,42.6686,-20.048,-0.00416626
3964,99100,42.7156,-20.0473,-0.00402518
3965,99125,42.7698,-20.0467,-0.00388834
3966,99150,42.8375,-20.0458,-0.0037504
3967,99175,42.9149,-20.0448,-0.00360254
3968,99200,43.0014,-20.0437,-0.00344322
3969,99225,43.0956,-20.0423,-0.00327789
3970,99250,43.1927,-20.041,-0.00310914
3971,99275,43.2878,-20.0395,-0.00294078
3972,99300,43.3765,-20.0378,-0.00277661
3973,99325,43.4638,-20.0363,-0.00261556
3974,99350,43.5506,-20.0344,-0.00245815
3975,99375,43.6368,-20.0328,-0.00229482
3976,99400,43.7262,-20.0313,-0.00212346
3977,99425,43.816,-20.0293,-0.00194738
3978,99450,43.9065,-20.0277,-0.00176265
3979,99475,43.9881,-20.0258,-0.00158173
3980,99500,44.0514,-20.024,-0.00141757
3981,99525,44.1065,-20.0227,-0.00126352
