Time,StepCount,Controlx,Controly,ControlMz
1863,46575,22542.8,-51031.8,-1.76254e+06
1864,46600,21178.6,-49380.8,-1.72101e+06
1865,46625,20998.8,-48478.1,-1.59559e+06
1866,46650,21507.9,-48001.2,-1.47082e+06
1867,46675,22153.9,-47253.6,-1.41417e+06
1868,46700,22738.1,-46349.7,-1.43139e+06
1869,46725,23468.6,-46274,-1.49576e+06
1870,46750,23894.4,-46563.8,-1.57038e+06
1871,46775,23225.2,-45913.1,-1.62364e+06
1872,46800,21492.1,-43938.5,-1.62609e+06
1873,46825,19859.1,-42114.4,-1.54349e+06
1874,46850,19425.1,-41466.5,-1.38802e+06
1875,46875,20585.9,-42023,-1.25645e+06
1876,46900,23052.5,-43722.7,-1.23994e+06
1877,46925,25234.2,-45369,-1.32328e+06
1878,46950,25558.1,-45976.9,-1.43465e+06
1879,46975,24175,-45589.2,-1.5207e+06
1880,47000,22505.5,-45032.7,-1.53587e+06
1881,47025,21647.8,-44793.6,-1.45055e+06
1882,47050,21763.3,-44625,-1.30247e+06
1883,47075,22731.8,-44486.2,-1.18494e+06
1884,47100,23992.9,-44212.6,-1.16153e+06
1885,47125,24625.3,-43370.4,-1.21923e+06
1886,47150,24194.8,-41678.8,-1.30825e+06
1887,47175,23174.1,-40160.6,-1.37221e+06
1888,47200,22289,-39417.8,-1.3752e+06
1889,47225,21731.3,-38980.6,-1.32286e+06
1890,47250,21239.8,-38338.9,-1.23015e+06
1891,47275,20813.7,-37204.6,-1.11239e+06
1892,47300,20976.1,-35987.8,-1.01217e+06
1893,47325,22251.8,-35431.5,-983994
1894,47350,23932.4,-35689.6,-1.03849e+06
1895,47375,24458.2,-36200.2,-1.12839e+06
1896,47400,23344.9,-36191.3,-1.1934e+06
1897,47425,21722,-35684.5,-1.18711e+06
1898,47450,21011.6,-35442.2,-1.09173e+06
1899,47475,21632.4,-35912.4,-953552
1900,47500,23159,-36875.3,-853005
1901,47525,24891.8,-37489.5,-833038
1902,47550,26004.4,-37377.7,-884131
1903,47575,25745.8,-36847.6,-963027
1904,47600,24289.3,-35608.3,-1.02123e+06
1905,47625,22873.2,-34019.9,-1.02047e+06
1906,47650,22223.6,-33002.1,-948155
1907,47675,22077,-32238.1,-845810
1908,47700,22077.1,-31263.2,-759983
1909,47725,22461.9,-30828.2,-712573
1910,47750,23337,-30913.9,-708826
1911,47775,24042,-30488.6,-743040
1912,47800,23922.5,-29348.9,-796974
1913,47825,23038.8,-28360.1,-833482
1914,47850,21849.3,-27846.8,-813369
1915,47875,20963.4,-27421.2,-724490
1916,47900,21193.3,-27402.2,-603766
1917,47925,22698.3,-28008.2,-523500
1918,47950,24693.8,-28803.6,-522568
1919,47975,26016.8,-29450.3,-579158
1920,48000,25960.1,-29549.6,-648845
1921,48025,25065.6,-29133.2,-692587
1922,48050,24138.2,-28730.9,-675881
1923,48075,23607,-28182.5,-598434
1924,48100,23802.6,-27443.4,-502639
1925,48125,24398.8,-26882.6,-443148
1926,48150,24627,-25991.3,-436475
1927,48175,24592.2,-24958.8,-465295
1928,48200,24571.4,-24451.1,-503161
1929,48225,24374.6,-24244,-531093
1930,48250,23861.1,-23816.2,-542600
1931,48275,22991.3,-23000.7,-524156
1932,48300,22083.8,-22027.4,-465332
1933,48325,21758.4,-21253.9,-384744
1934,48350,22417.3,-20961.4,-323075
1935,48375,23839.4,-21078.6,-318794
1936,48400,25124.7,-21518.6,-370278
1937,48425,25302.1,-21915.6,-435438
1938,48450,24405,-21930,-471854
1939,48475,23428.3,-21749.1,-456814
1940,48500,23371.3,-21768.5,-394917
1941,48525,24213.3,-22113.1,-322664
1942,48550,25285.4,-22229.8,-278192
1943,48575,26250.9,-21965.9,-281838
1944,48600,26498,-21470.9,-327565
1945,48625,25788.3,-20748.8,-380820
1946,48650,24886.7,-19998.3,-407467
1947,48675,24167.6,-19426.2,-397185
1948,48700,23595.4,-18924.7,-363429
1949,48725,23313.5,-18490.6,-322811
1950,48750,23542.8,-18411.2,-286211
1951,48775,24052.4,-18348.6,-266749
1952,48800,24482.8,-17767,-275627
1953,48825,24745.9,-17197.2,-313188
1954,48850,24812.5,-17135.4,-362465
1955,48875,24305.8,-17218.9,-393107
1956,48900,23424.6,-17316,-379415
1957,48925,23091.6,-17424.6,-326089
1958,48950,23846,-17654.2,-267461
1959,48975,25463.3,-18183.9,-243581
1960,49000,27075.1,-18709.5,-266730
1961,49025,27665.3,-18887.4,-316886
1962,49050,27331.3,-18767,-368406
1963,49075,26494.2,-18471.9,-397756
1964,49100,25535.4,-18043.9,-386755
1965,49125,25175.7,-17624,-345425
1966,49150,25246.1,-17175.4,-305860
1967,49175,25131.7,-16628,-287964
1968,49200,25266,-16236.7,-295279
1969,49225,25764.7,-16222.5,-321188
1970,49250,26101.3,-16337.7,-356510
1971,49275,25798.7,-16010,-393590
1972,49300,24889.1,-15413.1,-415302
1973,49325,23941.5,-15006.3,-405732
1974,49350,23486,-14843.6,-367864
1975,49375,23716.9,-14857.2,-321813
1976,49400,24886.5,-15022.6,-300822
1977,49425,26488.4,-15366.8,-322578
1978,49450,27453.8,-15808.2,-372866
1979,49475,27306.9,-16029.7,-423861
1980,49500,26422.4,-16005.6,-450475
1981,49525,25892,-16016.1,-440444
1982,49550,26053.2,-16052.6,-404812
1983,49575,26486.6,-15985.3,-366623
1984,49600,27102.3,-15707.8,-352230
1985,49625,27360.9,-15245.3,-370938
1986,49650,26992.4,-14816.9,-407111
1987,49675,26524.1,-14429.6,-440330
1988,49700,25999.7,-14138.9,-459172
1989,49725,25367.6,-13941.1,-462300
1990,49750,24898.1,-13714.7,-453136
1991,49775,24672.1,-13506.1,-432294
1992,49800,24630,-13222.9,-409028
1993,49825,24889.2,-12757.3,-397906
1994,49850,25544.8,-12548,-410464
1995,49875,26224.7,-12583.1,-446363
1996,49900,26348.3,-12699.2,-485299
1997,49925,25727.5,-12888.6,-501207
1998,49950,25005.2,-12896,-487903
1999,49975,25052.6,-12877.7,-455045
2000,50000,26130.6,-13077.6,-426087
2001,50025,27605.3,-13226.1,-420128
2002,50050,28409.8,-13203.5,-373100
2003,50075,28459.3,-13005.7,-333488
2004,50100,27775.7,-12629.2,-298828
2005,50125,26729.2,-12296.4,-265723
2006,50150,26036.8,-11973.8,-236051
2007,50175,25598.5,-11545.8,-221012
2008,50200,25216.1,-11170.4,-223221
2009,50225,25353.1,-10909.7,-239180
2010,50250,26017.3,-10849.2,-262623
2011,50275,26448.8,-10704.8,-288251
2012,50300,26222.1,-10230.7,-311099
2013,50325,25570.5,-9784.91,-322128
2014,50350,24958.8,-9587,-313434
2015,50375,24411.7,-9447.19,-283474
2016,50400,24161.1,-9374.91,-239117
2017,50425,24926.6,-9297.18,-200072
2018,50450,26440.4,-9272.46,-184251
2019,50475,27812.7,-9367.85,-195310
2020,50500,28305.3,-9351.89,-220699
2021,50525,27749.6,-9236.26,-241558
2022,50550,27026.4,-9075.64,-246466
2023,50575,26599.8,-8829.03,-233321
2024,50600,26399.7,-8590.9,-206736
2025,50625,26617.7,-8250.8,-181848
2026,50650,26706.3,-7805.72,-169106
2027,50675,26474.1,-7440.43,-168406
2028,50700,26474.4,-7139.3,-174141
2029,50725,26390.2,-6892,-179979
2030,50750,26008.4,-6689.92,-182572
2031,50775,25366.5,-6348.55,-180194
2032,50800,24652.5,-5989.98,-168195
2033,50825,24190.1,-5657.43,-148465
2034,50850,24407.2,-5342.07,-128489
2035,50875,25200.9,-5143.62,-117359
2036,50900,26272.6,-5005.56,-120484
2037,50925,27000.1,-4942.07,-131838
2038,50950,26784.9,-4928.13,-139567
2039,50975,26007.5,-4799.01,-137869
2040,51000,25547,-4664.33,-124377
2041,51025,26036,-4615.52,-104648
2042,51050,27060.4,-4520.78,-87747
2043,51075,27764.5,-4389.09,-79212.7
2044,51100,28033.3,-4191.63,-80892.5
2045,51125,27581.1,-3938.54,-87729.2
2046,51150,26781.1,-3758.79,-90628.9
2047,51175,26057.7,-3559.56,-87049.2
2048,51200,25374.5,-3330.37,-78890.9
2049,51225,24825.4,-3150.34,-68112.6
2050,51250,24906.4,-3006.69,-56983.2
2051,51275,25378.9,-2898.22,-47721.6
2052,51300,25687.6,-2729.88,-42652.8
2053,51325,25693.3,-2481,-42654.4
2054,51350,25672.3,-2332.09,-46182.7
2055,51375,25552.6,-2251.7,-49449.3
2056,51400,25072.2,-2186.79,-47121.6
2057,51425,24519.5,-2160.77,-37160.6
2058,51450,24761.4,-2091.56,-23788.8
2059,51475,25944,-2054.67,-12826.5
2060,51500,27496.5,-2069.13,-8689.98
2061,51525,28431.8,-2047.53,-10554.1
2062,51550,28267.9,-2007.52,-14383.3
2063,51575,27620.7,-1932.73,-16980.7
2064,51600,26827.7,-1815.97,-15429.7
2065,51625,26180.5,-1744.07,-8144.3
2066,51650,26048.4,-1640.12,1024.22
2067,51675,25862.5,-1479.91,8344.81
2068,51700,25734.8,-1386.35,12185.4
2069,51725,26108.2,-1316.3,13000.8
2070,51750,26496.8,-1252.07,11985.5
2071,51775,26362.2,-1188.22,10113.3
2072,51800,25644.3,-1053.48,8454.35
2073,51825,24727.7,-935.784,9595.26
2074,51850,24174.5,-860.19,13949.3
2075,51875,24173.1,-787.115,20035
2076,51900,24833.9,-743.567,25637.3
2077,51925,26215.7,-707.504,28400.6
2078,51950,27396.1,-679.27,27506.2
2079,51975,27681.7,-683.63,24660.8
2080,52000,27105.7,-649.871,21990.6
2081,52025,26386.5,-606.835,21739.1
2082,52050,26341.9,-586.013,24281.3
2083,52075,26740.2,-546.103,28087.6
2084,52100,27183.4,-511.706,31458.8
2085,52125,27518.9,-461.623,33012.7
2086,52150,27276.5,-389.094,32354.8
2087,52175,26805.3,-363.013,30701.2
2088,52200,26362.4,-327.479,28914.2
2089,52225,25740.1,-286.079,27699.4
2090,52250,25175.9,-270.448,27448.7
2091,52275,24934.4,-240.147,27847.9
2092,52300,24891.2,-227.208,28865.2
2093,52325,24979.2,-207.439,30118.5
2094,52350,25389.7,-177.179,30762.7
2095,52375,25973.9,-182.884,29715.9
2096,52400,26341.4,-196.342,27013
2097,52425,26115.3,-220.067,24490.4
2098,52450,25399,-259.795,23524.4
2099,52475,25115,-269.953,23659.5
2100,52500,25791.7,-296.78,24536.3
2101,52525,27216.1,-341.166,25522.4
2102,52550,29296.8,-366.036,25711.5
2103,52575,30533.9,-407.696,24447.7
2104,52600,31122,-437.436,21919.4
2105,52625,31148.9,-435.782,19239.1
2106,52650,31175.8,-478.653,18213.1
2107,52675,31415.1,-492.921,18084.9
2108,52700,31573.6,-481.527,18006.8
2109,52725,31954.9,-513.001,17732.2
2110,52750,32908.5,-536.175,17255.4
2111,52775,33780.8,-550.537,16329.2
2112,52800,33991.2,-571.548,14584.2
2113,52825,33577.6,-563.095,12025.8
2114,52850,33071.2,-575.059,9650.03
2115,52875,32646.4,-597.676,7946.64
2116,52900,32285.7,-618.472,7081.97
2117,52925,32616.1,-649.727,7223.19
2118,52950,33907.4,-658.857,8074.51
2119,52975,35327,-659.768,8195.5
2120,53000,36152.2,-694.535,6607.14
2121,53025,35923.2,-710.854,3770.15
2122,53050,35179.5,-722.989,1119.98
2123,53075,34693,-725.532,-714.232
2124,53100,34401.9,-719.769,-1647.53
2125,53125,34425.6,-735.088,-1527.08
2126,53150,34561.9,-710.097,-829.604
2127,53175,34257.3,-680.257,-847.419
2128,53200,34067.5,-697.182,-2036.26
2129,53225,33924.5,-682.333,-4141
2130,53250,33480.9,-681.85,-6299.08
2131,53275,32793.2,-685.261,-8307.47
2132,53300,31979.4,-664.58,-10087.2
2133,53325,31249.6,-671.419,-10912.4
2134,53350,31060.2,-665.619,-10820.7
2135,53375,31514.4,-650.395,-10245.3
2136,53400,32370,-654.646,-10253.1
2137,53425,33096.8,-646.463,-11654.7
2138,53450,32987.1,-663.363,-13627.2
2139,53475,32138.9,-687.518,-15425.1
2140,53500,31352.1,-678.283,-17008.5
2141,53525,31434.2,-694.703,-17522.6
2142,53550,32283.6,-698.002,-16883.3
2143,53575,32942.3,-677.852,-15899.7
2144,53600,33233.6,-688.234,-15662.6
2145,53625,32790.1,-669.495,-16695.6
2146,53650,31871.2,-662.49,-18120.6
2147,53675,31017.2,-677.517,-19053.6
2148,53700,30149.8,-656.241,-19890.6
2149,53725,29369.5,-651.172,-20286.8
2150,53750,29207.2,-651.011,-20254.2
2151,53775,29593.8,-639.788,-19899.9
2152,53800,29959.2,-638.459,-19399.6
2153,53825,29948.5,-616.444,-19173.8
2154,53850,29784.3,-597.821,-19576.8
2155,53875,29619.5,-595.65,-20569.4
2156,53900,29084.9,-588.847,-21576.7
2157,53925,28385.4,-603.635,-21764.7
2158,53950,28459.1,-596.889,-21133.5
2159,53975,29505,-571.576,-19720.6
2160,54000,31088.5,-560.536,-18111
2161,54025,32106.6,-538.836,-17269.7
2162,54050,32086.9,-534.784,-17340.8
2163,54075,31551.2,-528.401,-18004.2
2164,54100,30742,-492.031,-18958.8
2165,54125,30111.2,-495.734,-18844.8
2166,54150,29977.8,-476.875,-17731
2167,54175,29756.8,-420.904,-16274.1
2168,54200,29671.7,-410.225,-15056.9
2169,54225,30041.5,-381.413,-14160.7
2170,54250,30399.6,-338.952,-13601.3
2171,54275,30398.4,-324.86,-13430.4
2172,54300,29848.6,-282.458,-13875.5
2173,54325,28948.4,-254.834,-14140.5
2174,54350,28227.9,-230.711,-14119.4
2175,54375,28035.6,-195.344,-13812.9
2176,54400,28714.8,-174.063,-12537
2177,54425,30104.5,-120.641,-10241.3
2178,54450,31268.4,-70.8963,-8251.66
2179,54475,31548,-61.4291,-7298.74
2180,54500,30872.9,-29.5744,-7532.01
2181,54525,30224.6,-6.60624,-7956.45
2182,54550,30240.8,25.5357,-8161.91
2183,54575,30548.1,60.2611,-7927.36
2184,54600,31148,73.7512,-6484.44
2185,54625,31395.9,120.118,-4104.49
2186,54650,31080.1,151.225,-2108.14
2187,54675,30752,154.869,-938.59
2188,54700,30178.7,194.333,-672.466
2189,54725,29356.2,213.392,-490.897
2190,54750,28713.2,239.5,-595.246
2191,54775,28504.1,275.424,-999.683
2192,54800,28540.9,285.46,-940.191
2193,54825,28605.4,315.815,177.468
2194,54850,28852.6,346.335,2216.73
2195,54875,29431.8,365.885,4266.17
2196,54900,29626.9,407.945,5412.65
2197,54925,29103.7,413.775,6048.36
2198,54950,28357.2,430.117,5688.15
2199,54975,28137,458.66,4598.76
2200,55000,29076,464.388,4538.05
2201,55025,30415,506.847,6204.86
2202,55050,31342.4,528.412,8614.33
2203,55075,31658.4,519.936,10817
2204,55100,31108.3,545.862,11875.8
2205,55125,30289.5,537.759,12314.9
2206,55150,29646.8,531.453,12236.1
2207,55175,28986.7,547.044,11801.2
2208,55200,28458.1,537.849,11753.4
2209,55225,28501.6,543.892,12303.4
2210,55250,29033,565.546,13541.8
2211,55275,29622.9,570.571,15186.1
2212,55300,29694.2,589.044,16742.7
2213,55325,29181.5,592.243,17990.2
2214,55350,28431.6,599.943,18275.7
2215,55375,27618.4,612.568,17336.3
2216,55400,27266.5,608.153,16079.3
2217,55425,27965.9,636.479,15886.7
2218,55450,29485.3,675.04,17614.3
2219,55475,30936.1,700.231,20357.3
2220,55500,31317.4,727.331,22494.2
2221,55525,31005.7,725.52,23778.5
2222,55550,30553,752.232,23443.5
2223,55575,30154.9,770.973,21787.3
2224,55600,30246.2,751.668,20528.4
2225,55625,30466.9,771.373,20705.1
2226,55650,30374.1,778.993,21970.1
2227,55675,30428.2,752.925,23538.9
2228,55700,30446.6,770.638,24865
2229,55725,30165.9,767.573,25938.4
2230,55750,29670.9,762.816,26310.9
2231,55775,29188.9,782.657,25533.3
2232,55800,28729.6,774.681,24105.4
2233,55825,28209.3,771.022,22248.5
2234,55850,28059.6,759.584,21146.6
2235,55875,28894.6,751.934,22125
2236,55900,29929.3,793.444,24567.2
2237,55925,30450.3,798.292,26979.2
2238,55950,30083.6,799.924,27840.3
2239,55975,29255.6,810.886,26669.3
2240,56000,29135.6,807.779,24594.6
2241,56025,29713.6,829.637,22389.7
2242,56050,30674.2,831.061,21429.9
2243,56075,31645,824.7,22657.2
2244,56100,31774.4,838.329,24788.4
2245,56125,31432.9,808.069,26441
2246,56150,30936,791.215,26707.2
2247,56175,30133.5,780.879,25870.1
2248,56200,29185.2,747.542,24688.2
2249,56225,28577.3,737.157,22992.6
2250,56250,28586.5,722.269,21370.6
2251,56275,29119,707.97,20700.6
2252,56300,29543.7,711.447,21344.3
2253,56325,29663.8,681.563,22954.7
2254,56350,29478.6,669.788,24194.2
2255,56375,28907.2,664.846,24342.9
2256,56400,28066,636.501,23353.5
2257,56425,27521.3,640.797,20769.3
2258,56450,28123.5,631.6,18468.3
2259,56475,29625.7,640.145,18418.6
2260,56500,30849,672.248,20006.6
2261,56525,31568.9,647.227,21916
2262,56550,31512.9,650.056,22844.4
2263,56575,30934.8,653.987,22389.9
2264,56600,30492.2,624.6,21150.1
2265,56625,30168.7,618.559,19319.5
2266,56650,29778.4,600.836,17905.5
2267,56675,29609.4,570.18,17393.3
2268,56700,29729.9,564.541,17757.2
2269,56725,29952.6,547.494,18649.9
2270,56750,30010.8,534.247,19428.3
2271,56775,29847.9,533.598,19731
2272,56800,29438.2,520.677,19323.1
2273,56825,28514,511.292,17570.3
2274,56850,27495.9,474.476,15127.4
2275,56875,27528.4,453.963,13484.2
2276,56900,28558.8,474.66,13873.8
2277,56925,29996.2,481.147,15852.9
2278,56950,30710.9,496.615,17537.6
2279,56975,30426.6,487.742,18254.4
2280,57000,29937.5,481.743,17654
2281,57025,29640.7,505.865,15291.5
2282,57050,29893.8,487.007,12782.1
2283,57075,30670.1,484.54,11832.3
2284,57100,31091,508.066,12605.3
2285,57125,31189.7,478.292,13887.7
2286,57150,31204.8,468.429,14751.5
2287,57175,30876.6,467.821,15037.7
2288,57200,30095.4,438.141,14905.3
2289,57225,29191.9,434.404,13789.2
2290,57250,28619.7,422.512,12092.8
2291,57275,28577.8,414.594,10182.4
2292,57300,28660.7,417.959,8694.35
2293,57325,28975.9,390.66,8776.42
2294,57350,29372.3,397.215,10318
2295,57375,29651.9,405.455,12058.8
2296,57400,29375.4,388.811,12903.2
2297,57425,28414.9,395.558,11817.6
2298,57450,27964.7,386.731,9786.45
2299,57475,28481,399.569,7785.55
2300,57500,29492.6,420.684,6710.99
2301,57525,30833.2,415.03,7382.69
2302,57550,30571.8,434.205,9118.28
2303,57575,29495.2,428.481,10579.1
2304,57600,28179.6,407.972,10966
2305,57625,26686,408.114,10090.9
2306,57650,25073.4,383.903,8966.26
2307,57675,23693,371.647,7742.32
2308,57700,22788.8,362.882,6675.95
2309,57725,22521.1,342.528,6372.46
2310,57750,22550.6,350.431,6982.92
2311,57775,22673.2,350.324,8196.59
2312,57800,22647.7,345.161,9244.2
2313,57825,21878.1,355.514,9282.88
2314,57850,20474.5,323.499,8731.06
2315,57875,19317.6,316.183,7045.86
2316,57900,19220.2,320.258,5151.76
2317,57925,20441.2,319.942,5131.1
2318,57950,21812.5,369.137,6921.05
2319,57975,22600.8,370.009,8956.3
2320,58000,22656.8,362.796,10187.8
2321,58025,22125.6,391.613,9907.67
2322,58050,21753.7,383.936,8954.22
2323,58075,21839.8,387.785,7570.43
2324,58100,22011.6,401.08,6589.3
2325,58125,22103.1,390.567,6636.07
2326,58150,22320.1,390.897,7526.99
2327,58175,22587.9,394.072,8786.76
2328,58200,22560,381.939,9873.24
2329,58225,22135.2,383.141,10349.7
2330,58250,21685.9,379.293,10279.2
2331,58275,21460.8,391.142,9224.62
2332,58300,21134.1,394.173,7317.43
2333,58325,21017.4,373.11,5886.6
2334,58350,21430.6,383.559,6243.46
2335,58375,22560.7,399.816,8360.78
2336,58400,23627.8,413.463,10662.6
2337,58425,23647.3,428.623,11844.8
2338,58450,23220.9,419.71,12014.9
2339,58475,23010.1,447.454,10542.7
2340,58500,23295.6,464.547,8199.3
2341,58525,24396.2,457.491,6922.71
2342,58550,25707.5,496.09,7858.77
2343,58575,26451.2,513.902,9909.82
2344,58600,26837,497.779,11644.8
2345,58625,26902.7,513.347,12358.8
2346,58650,26459.3,504.166,12505.8
2347,58675,25713.9,492.555,12048.1
2348,58700,24954.4,494.099,10858.8
2349,58725,24641.3,478.451,9592.95
2350,58750,24792.2,484.724,8665.33
2351,58775,25290,494.278,8669.37
2352,58800,26058.6,488.009,9996.82
2353,58825,26383.3,511.762,11782.6
2354,58850,25975.3,500.624,13323.1
2355,58875,24978.2,489.264,13556.3
2356,58900,23914.7,496.556,11978.5
2357,58925,23809.8,489.15,10099.5
2358,58950,24743.5,519.366,9234.89
2359,58975,26021.4,547.75,9850.37
2360,59000,27202.9,547.547,11702.7
2361,59025,27553.7,573.498,13637.4
2362,59050,27301.1,576.397,14854
2363,59075,26983.2,577.297,14781.1
2364,59100,26644.8,585.855,13626.2
2365,59125,26188.1,574.858,12510.9
2366,59150,25800.2,569.609,11864.8
2367,59175,25718.5,566.554,11874.6
2368,59200,25857.7,551.6,12691.6
2369,59225,25869,554.386,13957.5
2370,59250,25687.9,547.649,15331.7
2371,59275,25543.3,546.52,16178.4
2372,59300,25058,564.644,15740.1
2373,59325,24050,540.209,14547.5
2374,59350,23083.2,525.862,12793.6
2375,59375,23125.6,526.99,11739.6
2376,59400,24420.3,529.765,12905.7
2377,59425,25573,570.689,15372.7
2378,59450,25982.9,570.034,17577.3
2379,59475,25778.3,563.058,18654.5
2380,59500,25276.4,594.322,17786.3
2381,59525,25140,591.594,16038.9
2382,59550,25704.6,593.941,14444
2383,59575,26421.1,621.733,14046.5
2384,59600,26860.4,616.343,14917.3
2385,59625,27227.6,608.782,16361.9
2386,59650,27363.9,616.392,17707.9
2387,59675,27078.2,596.582,18662.2
2388,59700,26331.2,587.143,18745.4
2389,59725,25485.7,577.292,18048.7
2390,59750,25016.9,569.379,16644.2
2391,59775,24845.8,577.794,14576.8
2392,59800,25117.3,564.028,13241.5
2393,59825,25696.2,565.324,13962.5
2394,59850,26157.4,577.689,16259.9
2395,59875,26378.9,564.894,18573.5
2396,59900,25848.3,570.061,19339.1
2397,59925,24957.7,560.932,18644.3
2398,59950,24698.9,569.478,16733.2
2399,59975,25169.4,594.936,14277.2
2400,60000,26299.6,592.854,13089.1
2401,60025,27633.1,613.723,14305.8
2402,60050,28283.3,639.934,-47216.4
2403,60075,28424,623.671,-116877
2404,60100,28305.7,628.94,-182474
2405,60125,27832.2,625.34,-226093
2406,60150,27075.2,615.255,-243895
2407,60175,26405.3,635.717,-238903
2408,60200,26075.4,645.669,-219102
2409,60225,26134.7,661.931,-193726
2410,60250,26286.8,701.526,-171296
2411,60275,26621.3,719.514,-157432
2412,60300,26849.2,767.228,-154882
2413,60325,26357.5,808.154,-162867
2414,60350,25093,812.036,-178227
2415,60375,23781.9,846.052,-197806
2416,60400,23641.2,877.75,-216310
2417,60425,24742,936.632,-228780
2418,60450,26014.4,1036.86,-234212
2419,60475,26958.5,1083.64,-234310
2420,60500,27106.1,1136.39,-231713
2421,60525,26662.6,1205.25,-229404
2422,60550,26357,1250.83,-229234
2423,60575,26428.7,1311.43,-232151
2424,60600,26545.1,1364.18,-236824
2425,60625,26591.6,1387.02,-241576
2426,60650,26740.9,1425.07,-245618
2427,60675,26926.7,1467.3,-248578
2428,60700,26835.3,1495.37,-250613
2429,60725,26269.9,1538.98,-252160
2430,60750,25637.8,1589.95,-253444
2431,60775,25142.2,1696.39,-256476
2432,60800,24602.8,1821.33,-262426
2433,60825,24263.2,1901.33,-269253
2434,60850,24336.8,1990.15,-273508
2435,60875,25125.5,2110.76,-272051
2436,60900,25997.4,2278.91,-266336
2437,60925,25948.6,2457.82,-261014
2438,60950,25384.1,2604.02,-258511
2439,60975,24932.8,2789.48,-261312
2440,61000,24918.7,2999.98,-270017
2441,61025,25713.2,3191.22,-279473
2442,61050,26856.8,3411.9,-283514
2443,61075,27561.4,3598.42,-280659
2444,61100,27926.5,3710.16,-273761
2445,61125,28006.1,3868.39,-267296
2446,61150,27567.7,3977.41,-263096
2447,61175,26752,4014.4,-261543
2448,61200,25851,4090.48,-264411
2449,61225,25294.3,4180.24,-270698
2450,61250,25173.9,4343.19,-278548
2451,61275,25418.9,4578.3,-283893
2452,61300,26133.2,4798.24,-281147
2453,61325,26583.6,5054.15,-269901
2454,61350,26327.8,5255.67,-255117
2455,61375,25311.2,5412.18,-245064
2456,61400,24101,5664.75,-247728
2457,61425,23743.8,5952.74,-259973
2458,61450,24450.7,6332.63,-272817
2459,61475,25704.5,6808.7,-277840
2460,61500,27059.3,7184.03,-269864
2461,61525,27655.1,7527.48,-251925
2462,61550,27534.8,7859.8,-233385
2463,61575,27284.8,8151.05,-223817
2464,61600,27039.2,8451.87,-227503
2465,61625,26683.2,8622.82,-238091
2466,61650,26326.8,8640.44,-248119
2467,61675,26212.9,8731.3,-253652
2468,61700,26386.2,8831.14,-251284
2469,61725,26468.6,8911.23,-241094
2470,61750,26345.4,9039.86,-223860
2471,61775,26200.6,9229.54,-202512
2472,61800,25806.4,9599.76,-189872
2473,61825,24899.7,9897.83,-194735
2474,61850,23811.7,9936.27,-214937
2475,61875,23475.3,10018.7,-238416
2476,61900,24570.9,10358.2,-243940
2477,61925,25844,10870.4,-226067
2478,61950,26418.2,11375,-195791
2479,61975,26334.3,11764.4,-164093
2480,62000,25764.5,12169.4,-146742
2481,62025,25399.6,12639.4,-155138
2482,62050,25752.9,13072.8,-180612
2483,62075,26501.8,13505.4,-203404
2484,62100,27053.8,13745.5,-208688
2485,62125,27441.3,13820.5,-195533
2486,62150,27639.8,13984.7,-172073
2487,62175,27441.9,14008.5,-146168
2488,62200,26743.2,13892.9,-125049
2489,62225,25774.8,13825.3,-115912
2490,62250,25049.8,13868.8,-122357
2491,62275,24581.1,14148.1,-146948
2492,62300,24643.1,14512.2,-177149
2493,62325,25244.3,14700.2,-190022
2494,62350,25887.4,14848.8,-170693
