Time,StepCount,alpha1,alpha2,F1c,F2c,F3c,Fxg,Fyg,Mzg
4754,118850,-2.88475,-0.244982,19780.7,33870.7,-90547.2,13727.6,-103787,-4.56715e+06
4755,118875,-2.91725,-0.289437,19887.5,33605.2,-91388.4,12818.3,-105404,-4.57405e+06
4756,118900,-2.83579,-0.334991,19864,33535.2,-90154.6,12728.7,-107160,-4.36725e+06
4757,118925,-2.72685,-0.362588,19804,33543.2,-89610.9,13237.3,-109489,-4.20129e+06
4758,118950,-2.63265,-0.324794,19689.9,33672,-91610.9,14717.1,-111950,-4.28385e+06
4759,118975,-2.639,-0.258958,19420.4,34151.2,-93610.9,15993.6,-111711,-4.4971e+06
4760,119000,-2.62807,-0.219035,19319.6,34307,-95610.9,16659.6,-112556,-4.65704e+06
4761,119025,-2.69169,-0.24178,19371.3,34087,-95973,15651.9,-112559,-4.69399e+06
4762,119050,-2.80719,-0.268491,19573.7,33725.7,-93973,14028,-109344,-4.64593e+06
4763,119075,-2.90368,-0.295702,19721.3,33345.8,-91973,12732.8,-106338,-4.58559e+06
4764,119100,-2.98947,-0.316882,19827.7,32961.9,-89973,11722.1,-103249,-4.5276e+06
4765,119125,-3.0423,-0.357507,19842.9,32541.8,-87973,10739.1,-101328,-4.41322e+06
4766,119150,-3.05122,-0.4095,19683.8,32191.2,-85973,9926.12,-100566,-4.2438e+06
4767,119175,-3.02011,-0.38608,19460.8,32173.3,-83973,10487.7,-98446.5,-4.14312e+06
4768,119200,-2.91051,-0.361004,19029.7,32628.7,-85973,12001.7,-101856,-4.18517e+06
4769,119225,-2.80507,-0.291961,18818.3,33092,-87973,13928.8,-103712,-4.3005e+06
4770,119250,-2.84604,-0.285107,18781.8,32938.7,-89631.7,13641.6,-104367,-4.43444e+06
4771,119275,-2.96181,-0.226648,19408.3,32327.3,-88560.6,12405.1,-99295.5,-4.56481e+06
4772,119300,-3.06745,-0.232713,19852.5,31769.5,-86606.4,11115.2,-95403.6,-4.54924e+06
4773,119325,-3.00045,-0.291937,19881.2,31634.7,-84717.5,10612.7,-96619.1,-4.30432e+06
4774,119350,-2.89579,-0.349299,19712.9,31774.1,-84010.5,10734.9,-99681.7,-4.09019e+06
4775,119375,-2.78519,-0.301599,19480.2,32272,-86010.5,12559.2,-102394,-4.16482e+06
4776,119400,-2.8271,-0.22719,19270,33680.8,-88010.5,14490.4,-101558,-4.41291e+06
4777,119425,-2.85182,-0.159616,19445.3,35147.3,-90010.5,16065.8,-101153,-4.64249e+06
4778,119450,-2.91656,-0.161037,19677.3,35229.9,-92010.5,15592.9,-102050,-4.80246e+06
4779,119475,-3.01619,-0.202678,20064.2,34749.6,-92423.2,14131.7,-101928,-4.84835e+06
4780,119500,-3.05673,-0.244257,20283.4,34351.3,-90845.7,13121.2,-100872,-4.73841e+06
4781,119525,-3.01542,-0.290292,20305.2,34168.3,-89799.9,12594.9,-102135,-4.57449e+06
4782,119550,-2.98159,-0.316599,20252.4,34033.3,-89469.8,12348.1,-103292,-4.48624e+06
4783,119575,-2.96625,-0.327207,20175.4,33903.2,-89682.6,12238.5,-104099,-4.46825e+06
4784,119600,-2.93418,-0.328583,20051.3,33827.9,-89951.4,12396.7,-104997,-4.45186e+06
4785,119625,-2.88123,-0.312153,19863.9,33835.2,-89887.7,13005.6,-105392,-4.4261e+06
4786,119650,-2.87025,-0.287465,19691.8,33795.4,-89407.7,13437.3,-104267,-4.42958e+06
4787,119675,-2.97587,-0.26749,19870.6,33489.4,-88175.1,12700,-100305,-4.49073e+06
4788,119700,-3.07914,-0.225553,20476.5,32783.3,-86804.6,11516.3,-95414.4,-4.57993e+06
4789,119725,3.10715,-0.258042,20967.5,32185.7,-85382,10165,-92873.3,-4.55266e+06
4790,119750,-3.12335,-0.320418,21046.2,31945.7,-83382,9277.11,-93827.7,-4.30872e+06
4791,119775,-3.02721,-0.374296,20888.9,32038.4,-82216.6,9067.83,-96314.4,-4.07709e+06
4792,119800,-2.92628,-0.350819,20519.3,32697.7,-84216.6,10660.6,-99837.7,-4.11579e+06
4793,119825,-2.93356,-0.275258,20504.1,33985.5,-86216.6,12644.1,-99688.6,-4.33262e+06
4794,119850,-2.93637,-0.205579,21243.8,35452.7,-88216.6,13908.1,-99782.8,-4.54353e+06
4795,119875,-3.02307,-0.202904,22157.4,35971.3,-90216.6,13231.5,-100085,-4.73803e+06
4796,119900,-3.11455,-0.240351,22937.6,35573.8,-92216.6,11622,-101305,-4.88087e+06
4797,119925,-3.04811,-0.302794,23300.7,35105.7,-94206.4,10309.7,-106850,-4.82095e+06
4798,119950,-2.98455,-0.365682,23430.3,34867.4,-93425.3,9420.02,-109558,-4.6155e+06
4799,119975,-2.94935,-0.406031,23411.2,34715.7,-93820.2,8913.2,-112005,-4.53828e+06
4800,120000,-2.94598,-0.398917,23336.1,34614.1,-95820.2,9005.31,-113801,-4.65285e+06
4801,120025,-2.96916,-0.388027,23334.4,34494.7,-97820.2,8941.91,-114875,-4.80142e+06
4802,120050,-3.01425,-0.427023,23463.5,34198.1,-98939.2,7853.66,-116083,-4.85312e+06
4803,120075,-3.10065,-0.448483,23939.9,33562.2,-96941,6323.26,-112473,-4.81806e+06
4804,120100,3.10014,-0.472218,24615.8,32519.7,-94941,4366.12,-108713,-4.78703e+06
4805,120125,3.02272,-0.474397,25467.1,31109.1,-92941,2386.31,-104132,-4.79302e+06
4806,120150,2.94867,-0.513019,26183.2,29813.2,-90941,277.814,-100553,-4.74902e+06
4807,120175,2.92135,-0.606513,26394.2,29179.7,-88941,-1781.34,-99807.2,-4.57301e+06
4808,120200,2.90255,-0.703269,26213.7,28811.2,-86941,-3493.09,-99367,-4.38081e+06
4809,120225,2.90835,-0.660307,26014.4,28784.5,-85521.6,-2575.9,-97164,-4.34504e+06
4810,120250,2.98405,-0.573398,25577.7,29443.2,-87521.6,-526.812,-99481.3,-4.45042e+06
4811,120275,3.0589,-0.486277,25563.4,29898.3,-89521.6,956.443,-101383,-4.57425e+06
4812,120300,2.98327,-0.524217,25934.6,29412.9,-90983.9,-147.012,-101617,-4.70117e+06
4813,120325,2.91261,-0.4911,26825.7,28321.9,-89966.9,-1150.8,-97234.4,-4.79891e+06
4814,120350,2.9011,-0.541396,27110.7,27860.6,-88960.3,-2454.22,-96860.4,-4.71083e+06
4815,120375,2.97449,-0.608178,26797.9,28101.2,-87431.7,-3362.16,-99030.7,-4.45833e+06
4816,120400,3.04733,-0.642571,26107.2,28723.9,-88272,-2996.08,-103028,-4.35732e+06
4817,120425,3.07913,-0.546746,25339.9,29260.8,-90272,-295.341,-103903,-4.52302e+06
4818,120450,3.04857,-0.455177,24890.6,30055.3,-92272,2212.15,-103173,-4.76232e+06
4819,120475,3.08877,-0.37012,24917.6,30998.4,-94272,4016.49,-104169,-4.92751e+06
4820,120500,3.10846,-0.396213,24980.2,30802.1,-96272,3449.35,-107332,-4.9784e+06
4821,120525,3.07703,-0.419476,25104.7,30472.3,-94801.5,2778.04,-105592,-4.90906e+06
4822,120550,3.12309,-0.436335,24980.8,30403.6,-93711.2,2578.43,-106098,-4.77701e+06
4823,120575,-3.09471,-0.428605,24760.2,30452.6,-92722.9,2965.1,-106539,-4.65959e+06
4824,120600,-3.05958,-0.404319,24537.8,30463.8,-90932.7,3552.13,-104927,-4.55692e+06
4825,120625,-3.01689,-0.372062,24283.3,30519.4,-89028.2,4336.44,-103143,-4.45099e+06
4826,120650,-2.92907,-0.35742,23800.7,30884.5,-89108.9,5667.46,-104934,-4.37601e+06
4827,120675,-2.83337,-0.353037,23140.9,31448.6,-91076.3,7458.73,-108970,-4.38275e+06
4828,120700,-2.75611,-0.283447,22793.5,31728.2,-92414,9341.3,-109858,-4.47405e+06
4829,120725,-2.8474,-0.21873,22736.1,31675.7,-91365,9161.65,-104831,-4.60514e+06
4830,120750,-2.93968,-0.155745,22900.7,31417.2,-89561.9,8601.45,-99027.8,-4.69512e+06
4831,120775,-2.9367,-0.16451,22808.6,31280.8,-87590.5,8526.93,-97354,-4.57527e+06
4832,120800,-2.83594,-0.232947,22068.5,30855.2,-85590.5,8976.17,-99354,-4.27441e+06
4833,120825,-2.73145,-0.28527,21669.8,31214.3,-85921,10080.2,-103346,-4.11847e+06
4834,120850,-2.64107,-0.211438,21330.8,32326.5,-87921,12892.4,-104942,-4.24614e+06
4835,120875,-2.65414,-0.14141,21089.3,33945.5,-89921,14973.7,-104583,-4.4717e+06
4836,120900,-2.64076,-0.0786184,21213.4,35451,-91921,16733.5,-104891,-4.66581e+06
4837,120925,-2.71348,-0.0845411,21314.8,35517.8,-93921,15999.8,-105769,-4.82813e+06
4838,120950,-2.77777,-0.10494,21405.9,35240.6,-94312.5,15042,-105621,-4.87503e+06
4839,120975,-2.76951,-0.140916,21385.8,35054.8,-92826.7,14785,-105525,-4.73079e+06
4840,121000,-2.71657,-0.181892,21331.2,34953.7,-91663.2,14943.8,-106782,-4.55449e+06
4841,121025,-2.68015,-0.192119,21208.6,34878.2,-91912.1,15246,-108015,-4.51932e+06
4842,121050,-2.64035,-0.188518,21057.9,34839.9,-93677.4,15755.2,-110325,-4.58458e+06
4843,121075,-2.59876,-0.195386,20935,34781.7,-95178.3,16194.3,-112745,-4.61826e+06
4844,121100,-2.6005,-0.192392,20817.4,34670.3,-94344.6,16187,-111696,-4.58255e+06
4845,121125,-2.65471,-0.179705,20720.1,34395.2,-92344.6,15528.9,-108187,-4.54644e+06
4846,121150,-2.76231,-0.159553,20781,33913.5,-90344.6,14178.7,-103427,-4.56906e+06
4847,121175,-2.86695,-0.132198,20996.3,33326.1,-88344.6,12825.9,-98431.7,-4.60105e+06
4848,121200,-2.91655,-0.162258,21051.7,32792.2,-86344.6,11840.6,-96339.6,-4.49666e+06
4849,121225,-2.8508,-0.227931,20907.9,32295.1,-84344.6,11429.7,-97636.5,-4.23255e+06
4850,121250,-2.79407,-0.236996,20684,32163.8,-82344.6,11817.3,-96940.5,-4.06243e+06
4851,121275,-2.68177,-0.187373,20380,32629.1,-84344.6,13794.9,-99467.1,-4.142e+06
4852,121300,-2.64189,-0.12052,20139.1,33919.8,-86344.6,15997.1,-100073,-4.31795e+06
4853,121325,-2.63212,-0.0890019,20117.2,34581.7,-88344.6,16882.6,-101230,-4.46647e+06
4854,121350,-2.70668,-0.107033,20209.1,34382.1,-90344.6,15857.5,-102532,-4.6074e+06
4855,121375,-2.81483,-0.105987,20370.5,34090.7,-89696.3,14606.7,-99841.2,-4.66973e+06
4856,121400,-2.78036,-0.143894,20326,33955.2,-88432,14590.1,-100485,-4.51284e+06
4857,121425,-2.68327,-0.189943,20285.7,33927.8,-87184.8,15125.4,-102566,-4.28922e+06
4858,121450,-2.57343,-0.195161,20183.3,33972.8,-89030,16315.6,-106479,-4.28579e+06
4859,121475,-2.55168,-0.133679,19863.3,34424.7,-91030,17611.3,-106668,-4.47526e+06
4860,121500,-2.53107,-0.0753746,19690.9,34850.5,-93030,18617.8,-106943,-4.6607e+06
4861,121525,-2.53691,-0.101902,19642.2,34716.9,-95030,18377.5,-109728,-4.73004e+06
4862,121550,-2.65101,-0.116574,19805.5,34425.5,-93030,16722.3,-106365,-4.69213e+06
4863,121575,-2.73958,-0.143797,19942.8,34082.9,-91030,15378.3,-103717,-4.61825e+06
4864,121600,-2.81671,-0.162326,20041.8,33753.5,-89030,14316.4,-100882,-4.55135e+06
4865,121625,-2.86986,-0.190288,20097.5,33378.6,-87030,13416.1,-98737.5,-4.45071e+06
4866,121650,-2.88264,-0.239626,20084,32975.4,-85030,12618.9,-97999.3,-4.28311e+06
4867,121675,-2.86996,-0.257781,19973.6,32788.4,-83030,12463.8,-96748,-4.13991e+06
4868,121700,-2.75914,-0.256825,19718.9,32971.7,-84657.4,13596,-100392,-4.13009e+06
4869,121725,-2.64302,-0.200707,19572.4,33327.4,-86657.4,15468.6,-102661,-4.22163e+06
4870,121750,-2.6395,-0.191364,19464.6,33290,-88657.4,15620.1,-104357,-4.34058e+06
4871,121775,-2.76203,-0.132782,19884.6,32848.9,-87572.1,14090.4,-99288.6,-4.47128e+06
4872,121800,-2.87465,-0.109146,20348.5,32296.9,-85911,12476.9,-94796.7,-4.51556e+06
4873,121825,-2.87006,-0.16996,20452.2,32035.4,-84071.4,11870.9,-94975.5,-4.32404e+06
4874,121850,-2.76781,-0.234301,20500.5,31954.1,-82440,11996,-97344,-4.0498e+06
4875,121875,-2.65691,-0.258228,20358.4,32120.3,-84440,13041.7,-102128,-4.02284e+06
4876,121900,-2.66133,-0.187529,20093.1,33269.4,-86440,14866.1,-101926,-4.238e+06
4877,121925,-2.69944,-0.121138,20045.9,34776.6,-88440,16403.6,-101220,-4.4807e+06
4878,121950,-2.74686,-0.101855,20114.8,35142.4,-90440,16392.3,-101748,-4.65913e+06
4879,121975,-2.8479,-0.131967,20367.4,34776.1,-91251.7,14978.5,-101724,-4.74288e+06
4880,122000,-2.94066,-0.16182,20635.6,34355.2,-89251.7,13686,-98905.5,-4.67481e+06
4881,122025,-2.93178,-0.209397,20699.4,34105.7,-87603.4,13115.2,-99004.2,-4.50519e+06
4882,122050,-2.90633,-0.248244,20687,33933.7,-86777.9,12776.4,-99937.6,-4.37812e+06
4883,122075,-2.89561,-0.268976,20635,33779.8,-86882.9,12551.3,-100885,-4.34278e+06
4884,122100,-2.8726,-0.279814,20539.3,33673.2,-87514.6,12562.8,-102273,-4.3393e+06
4885,122125,-2.83004,-0.273461,20380,33639.8,-87753.3,12990.9,-103086,-4.3235e+06
4886,122150,-2.81244,-0.250823,20200.2,33606.6,-87232.1,13439.2,-102103,-4.31581e+06
4887,122175,-2.89674,-0.232363,20238.9,33397.3,-85990.2,12864.5,-98587,-4.35557e+06
4888,122200,-3.00103,-0.190417,20743.7,32794.7,-84549,11662.8,-93662.1,-4.44019e+06
4889,122225,-3.09906,-0.194151,21308.6,32102.9,-83236.8,10210.5,-90336.7,-4.46158e+06
4890,122250,-3.09408,-0.250757,21520.9,31709.8,-81236.8,9221.49,-90127.3,-4.27098e+06
4891,122275,-3.00962,-0.315908,21528,31620.3,-79236.8,8714.79,-91893.5,-3.98978e+06
4892,122300,-2.91112,-0.363067,21156.1,31981.7,-81236.8,9300.14,-97427.7,-3.93042e+06
4893,122325,-2.87199,-0.285377,20846.2,33241.3,-83236.8,11803.7,-98147.2,-4.10452e+06
4894,122350,-2.8672,-0.213756,20996.5,34686.3,-85236.8,13685.9,-98284.2,-4.30918e+06
4895,122375,-2.8648,-0.168543,21440.9,35627.5,-87236.8,14497.8,-99072.4,-4.48119e+06
4896,122400,-2.95407,-0.195389,21837.5,35505.6,-89236.8,13375.4,-100201,-4.63015e+06
4897,122425,-2.95717,-0.247833,21955.5,35219.8,-90738.2,12560.5,-103404,-4.62925e+06
4898,122450,-2.88974,-0.294053,21921.5,35121.7,-89673.4,12384.2,-105316,-4.4327e+06
4899,122475,-2.80051,-0.31934,21834.5,35096.7,-89222.4,12745.6,-107544,-4.28159e+06
4900,122500,-2.7311,-0.299846,21655.1,35123.9,-90897.4,13700.7,-109914,-4.33572e+06
4901,122525,-2.69399,-0.249872,21469.7,35264.6,-92897.4,14814.8,-110910,-4.48768e+06
4902,122550,-2.66638,-0.245764,21365.7,35253.5,-94897.4,15195.8,-113250,-4.57605e+06
4903,122575,-2.7312,-0.287681,21471.9,34994.1,-94731.5,13867.1,-113227,-4.56119e+06
4904,122600,-2.83608,-0.311874,21831.6,34414,-92731.5,11933.2,-109858,-4.51911e+06
4905,122625,-2.93635,-0.315189,22406.7,33476.8,-90731.5,9891.32,-105676,-4.51262e+06
4906,122650,-3.02995,-0.329799,23036.7,32468.6,-88731.5,7825.5,-101813,-4.48938e+06
4907,122675,-3.08567,-0.406244,23400.5,31670.7,-86731.5,5729.17,-100554,-4.34194e+06
4908,122700,-3.0644,-0.486369,23411.8,31053.6,-84731.5,4110.35,-101052,-4.11191e+06
4909,122725,-3.05799,-0.483911,23307.5,30924.6,-82857.2,4147.84,-99190.9,-4.01061e+06
4910,122750,-2.97026,-0.418935,23145.6,31444.5,-84857.2,5918.51,-101595,-4.10497e+06
4911,122775,-2.91983,-0.342066,23314.1,32170.9,-86857.2,7563.89,-102776,-4.25842e+06
4912,122800,-2.96438,-0.348145,23576.9,32110.8,-88857.2,6976.77,-103968,-4.40318e+06
4913,122825,-3.05214,-0.368823,24135.7,31422.3,-90040.2,5270.05,-103525,-4.53877e+06
4914,122850,-3.13522,-0.415169,24515.7,30931.3,-89295.3,3788.4,-101928,-4.53394e+06
4915,122875,-3.06505,-0.468437,24491,30846.5,-87786.5,3104.29,-103586,-4.30529e+06
4916,122900,-2.98103,-0.512579,24224.5,31037.4,-87127.7,3135.62,-106222,-4.11525e+06
4917,122925,-2.89402,-0.449135,23965.4,31451.6,-89127.7,5097.63,-108656,-4.20594e+06
4918,122950,-2.9272,-0.366875,23738,32494.8,-91127.7,7137.76,-107834,-4.45268e+06
4919,122975,-2.93285,-0.295641,23794.5,33141.5,-93127.7,8425.71,-107714,-4.66423e+06
4920,123000,-2.97596,-0.327789,23937.8,32881.2,-95127.7,7520.36,-109661,-4.77097e+06
4921,123025,-3.06184,-0.336712,24437,32222.6,-93241.4,6053.89,-105834,-4.75853e+06
4922,123050,-3.12369,-0.391211,24739.2,31781.5,-91355.2,4645.11,-103917,-4.65537e+06
4923,123075,-3.12506,-0.434948,24812.7,31513.9,-90216.9,3770.45,-103906,-4.53921e+06
4924,123100,-3.14056,-0.462916,24857.5,31253.2,-88755.9,3106.42,-102738,-4.44462e+06
4925,123125,3.11788,-0.482369,24898.7,30989,-86957.1,2561.36,-100742,-4.35483e+06
4926,123150,-3.1286,-0.482279,24752.6,30923,-86479.3,2645.4,-101143,-4.28856e+06
4927,123175,-3.04617,-0.467963,24364.8,31190.3,-87919.7,3583.05,-104310,-4.28681e+06
4928,123200,-2.98154,-0.42186,24107.2,31310.3,-89531.6,4766.2,-106194,-4.36192e+06
4929,123225,-3.06608,-0.404112,24416.6,30840.9,-89398.1,4009.73,-103367,-4.47843e+06
4930,123250,3.1354,-0.351727,25492,29604.9,-88292.2,2300.9,-98333.7,-4.60061e+06
4931,123275,3.06019,-0.370181,26539.8,28391,-86749.5,15.88,-94862.9,-4.60305e+06
4932,123300,3.07676,-0.457337,26980.3,27791,-84749.5,-1988.72,-95273,-4.38117e+06
4933,123325,3.1339,-0.537546,27034.8,27662.3,-83933.9,-3273.01,-97889.8,-4.17604e+06
4934,123350,-3.07552,-0.479801,27141.5,27865.8,-85933.9,-2362.87,-100589,-4.25763e+06
4935,123375,-3.09036,-0.386145,27923.4,28843.2,-87933.9,-1167.37,-100227,-4.48956e+06
4936,123400,-3.07378,-0.303556,29368.1,29650.2,-89933.9,-1006.01,-100787,-4.68128e+06
4937,123425,3.14127,-0.348282,30774.8,29029.1,-91933.9,-3488.62,-101831,-4.83355e+06
4938,123450,3.07955,-0.435383,32416.6,27887.9,-93933.9,-7068.09,-103686,-4.94314e+06
4939,123475,3.0257,-0.533769,33981.8,27048.8,-93374,-10467.7,-103207,-4.90564e+06
4940,123500,3.02883,-0.637379,35056.8,26486.6,-92543.8,-13548,-104361,-4.76588e+06
4941,123525,3.0063,-0.736959,35937.3,26044.2,-92821.3,-16322.7,-105477,-4.7343e+06
4942,123550,2.98056,-0.829711,36817.9,25605.8,-94618.1,-19055.4,-107605,-4.80574e+06
4943,123575,2.98599,-0.921206,37536,25272.2,-96450.7,-21796.3,-110759,-4.8346e+06
4944,123600,2.98076,-1.00984,38117.6,24974,-96358.9,-24339.5,-111401,-4.78651e+06
4945,123625,2.9314,-1.09209,38842.5,24501.4,-94358.9,-26701.5,-108002,-4.73201e+06
4946,123650,2.88581,-1.15391,39937.8,22933.6,-92390.7,-29352.3,-103256,-4.74325e+06
4947,123675,2.84368,-1.21805,41237.3,21090.1,-90959.3,-32134.6,-98646.5,-4.80187e+06
4948,123700,2.80121,-1.30956,42247.6,20467.2,-88959.3,-34537.5,-94627.8,-4.77553e+06
4949,123725,2.84964,-1.40862,42451,20351.7,-86959.3,-37368.4,-94825.6,-4.56245e+06
4950,123750,2.89702,-1.46247,42199.7,20525.1,-84959.3,-38724.7,-95145.8,-4.34659e+06
4951,123775,2.94328,-1.3693,41713.9,21081,-86959.3,-36677.1,-99395.4,-4.36503e+06
4952,123800,2.9278,-1.27155,41207.3,21096.4,-88959.3,-34050,-100376,-4.52653e+06
4953,123825,2.92947,-1.17189,40813.4,21161.2,-90959.3,-31679.4,-101866,-4.66685e+06
4954,123850,2.94925,-1.06826,40522.8,21217,-92959.3,-29556.4,-103807,-4.78868e+06
4955,123875,2.99022,-0.960803,40377.8,21330,-94959.3,-27696.9,-106354,-4.88504e+06
4956,123900,3.03829,-0.938116,39651.8,22076.9,-95400.3,-26386.2,-109115,-4.80651e+06
4957,123925,3.08692,-0.94357,38226.1,23768,-94087.2,-24219.5,-111242,-4.57947e+06
4958,123950,3.13915,-0.901662,36364.3,25712.2,-95115.1,-20414.8,-115194,-4.50375e+06
4959,123975,-3.12914,-0.80048,34366.9,25776.1,-97115.1,-16414.8,-116042,-4.66157e+06
4960,124000,-3.13697,-0.691019,32364.6,25888.3,-99115.1,-12414.8,-115764,-4.8701e+06
4961,124025,-3.07567,-0.583772,30430.3,26306,-101115,-8414.75,-117619,-4.98263e+06
4962,124050,-3.00133,-0.537702,28645.5,27884.3,-102110,-4414.75,-120396,-4.95515e+06
4963,124075,-2.91766,-0.442043,27039.4,28709,-100538,-414.751,-118824,-4.87186e+06
4964,124100,-2.84983,-0.352491,25439.3,29780.5,-99085.1,3585.25,-116684,-4.82577e+06
4965,124125,-2.7943,-0.269769,23891.5,31073.3,-97085.1,7484.28,-113498,-4.77384e+06
4966,124150,-2.68191,-0.214245,22835.7,32124.7,-95085.1,10925,-112047,-4.63923e+06
4967,124175,-2.56032,-0.189793,22093.8,33064.6,-93085.1,14005.6,-111454,-4.46344e+06
4968,124200,-2.43232,-0.134745,21698,34319.1,-92106.5,17542.8,-110848,-4.39158e+06
4969,124225,-2.30179,-0.0983552,21667.2,36062,-94106.5,21422.5,-113779,-4.45485e+06
4970,124250,-2.18415,-0.0464594,21655.5,37366.3,-96106.5,24860.7,-115550,-4.56722e+06
4971,124275,-2.16286,0.00699086,20745.6,37851.1,-96485.7,26272.6,-113436,-4.69699e+06
4972,124300,-2.26953,0.0590779,19871.1,38354.9,-94762.8,25506,-107713,-4.79717e+06
4973,124325,-2.15877,0.10627,19655.7,38349.5,-92762.8,27230.5,-105050,-4.70675e+06
4974,124350,-2.036,0.0543023,19844.9,38096.6,-90762.8,29137.9,-106431,-4.43396e+06
4975,124375,-1.96837,0.0241739,19775.4,38023.1,-89712.6,30355.3,-107027,-4.29532e+06
4976,124400,-1.90466,0.0560828,19592,38546.5,-91712.6,32065.7,-108062,-4.43938e+06
4977,124425,-1.9448,0.103888,19079.4,40121.6,-93712.6,32934.8,-107312,-4.68291e+06
4978,124450,-1.98445,0.135488,18822.1,40907.1,-95712.6,32966.6,-107422,-4.88254e+06
4979,124475,-2.0616,0.149347,18743.2,40741.2,-97004.3,31453.4,-107473,-5.01399e+06
4980,124500,-2.17246,0.177857,18739.9,40427.9,-95004.3,29183.2,-103301,-5.01466e+06
4981,124525,-2.22523,0.138833,18793.2,40030,-93004.3,28205.3,-102375,-4.86513e+06
4982,124550,-2.28599,0.0891909,18877.8,39738.9,-91004.3,27201.6,-101717,-4.70489e+06
4983,124575,-2.35468,0.0463165,18949.8,39487.4,-90428.1,26065.8,-102020,-4.64084e+06
4984,124600,-2.42293,0.00974851,19013.5,39238.9,-90584.5,24925.9,-102720,-4.62971e+06
4985,124625,-2.46881,-0.0266007,19040.3,39012.6,-90703.7,24107.5,-103607,-4.6039e+06
4986,124650,-2.50376,-0.0502631,19019.3,38809.5,-90384.3,23480.6,-103659,-4.57128e+06
4987,124675,-2.60187,-0.060901,19114.3,38537.2,-89436.4,22068.6,-101605,-4.5766e+06
4988,124700,-2.73321,-0.033522,19698.2,37908.8,-87874.6,19809.2,-96967.9,-4.63992e+06
4989,124725,-2.85529,-0.00549038,20618.5,36938.3,-86338.6,17158.5,-92364.2,-4.70181e+06
4990,124750,-2.9561,-0.061192,21435,36020.7,-84468.8,14886,-90624.8,-4.59897e+06
4991,124775,-2.87625,-0.119847,22119.2,35152,-82468.8,13554.8,-92472.1,-4.31441e+06
4992,124800,-2.80239,-0.180249,22569.2,34599.5,-82551.6,12755.7,-96264.1,-4.14543e+06
4993,124825,-2.80644,-0.186662,22763.1,34970.5,-84551.6,12866.5,-98528.5,-4.24329e+06
4994,124850,-2.81967,-0.139835,23494.5,36545.3,-86551.6,13900.9,-99078.7,-4.43285e+06
4995,124875,-2.91803,-0.170294,24507.4,37635,-88551.6,13193.1,-100363,-4.58863e+06
4996,124900,-3.00636,-0.205695,25467.3,37315,-90551.6,11293.5,-101607,-4.7341e+06
4997,124925,-3.05635,-0.266798,26215.4,36494.3,-92551.6,9082.89,-104405,-4.80109e+06
4998,124950,-3.02884,-0.329529,26615.8,35913.5,-92333.4,7534.36,-106950,-4.65894e+06
4999,124975,-2.97321,-0.39221,26757.2,35636.8,-91625.1,6551.94,-109731,-4.45654e+06
5000,125000,-2.93898,-0.419043,26684.4,35504.5,-92804.2,6294.02,-112620,-4.4369e+06
5001,125025,-2.92464,-0.389742,26567.6,35501.9,-94804.2,6894.68,-114012,-4.57176e+06
5002,125050,-2.9124,-0.373697,26508.8,35479.5,-96804.2,7215.29,-115779,-4.68869e+06
5003,125075,-2.92537,-0.401564,26510.7,35260.5,-98609.9,6562.19,-118079,-4.75864e+06
5004,125100,-3.00339,-0.404669,26767,34806.6,-97060.1,5483.55,-114451,-4.77112e+06
5005,125125,-3.07956,-0.383336,27220.8,34075.1,-95060.1,4433.59,-109492,-4.80013e+06
5006,125150,3.13033,-0.363565,27751.4,33253.3,-93060.1,3330.01,-104573,-4.82592e+06
5007,125175,3.06737,-0.40874,28034.2,32699.4,-91060.1,2048.64,-101978,-4.74063e+06
5008,125200,3.09042,-0.477222,27902.5,32438.7,-89060.1,948.465,-102532,-4.5107e+06
5009,125225,-3.12656,-0.4777,27568,32479,-87060.1,1278.3,-102406,-4.31846e+06
5010,125250,-3.05162,-0.463088,26871.5,33109.1,-89060.1,2859.14,-106265,-4.34067e+06
5011,125275,-2.97844,-0.384536,26478.7,34095.6,-91060.1,5478.66,-108151,-4.46121e+06
5012,125300,-2.928,-0.347916,26418.9,34256.3,-93060.1,6385.25,-110339,-4.56077e+06
5013,125325,-3.00693,-0.355613,26815,33683.4,-93343.5,5003.69,-108671,-4.66451e+06
5014,125350,-3.0835,-0.334635,27555,32749.5,-92155.8,3424.31,-104512,-4.73734e+06
5015,125375,-3.12221,-0.400521,27839.8,32309.2,-90602.5,1917.56,-103739,-4.61388e+06
5016,125400,-3.06974,-0.452627,27810.7,32182.5,-89183.7,1202.9,-105255,-4.40031e+06
5017,125425,-2.99633,-0.455768,27609,32237.4,-91144.4,1628.5,-109330,-4.40614e+06
5018,125450,-3.00747,-0.380948,27432.9,32784.6,-93144.4,3247.89,-109002,-4.6264e+06
5019,125475,-3.02993,-0.312161,27555.9,33177.5,-95144.4,4189.82,-108404,-4.85867e+06
5020,125500,-3.09879,-0.352457,27916.8,32753.7,-97144.4,2849.05,-109646,-4.99651e+06
5021,125525,3.11372,-0.346858,28902.9,31560.5,-95370.2,789.294,-105294,-5.01807e+06
5022,125550,3.04736,-0.407656,29815.4,30431.1,-93370.2,-1745.78,-102630,-4.9353e+06
