Time,StepCount,initial_x_north_lat,initial_y_east_lon,initial_cog,initial_sog,lon_reference,lat_reference,step_size,vessel_length,vessel_width,r_accept,transition_duration,next_wp_x_north,next_wp_y_east,chi_desired_rad,speed_desired,chi_ca_best,u_ca_best,u_current,v_current,r_current,tau_wind_surge,tau_wind_sway,tau_wind_yaw,x_north,y_east,psi,u,v,r,tau_surge,tau_sway,tau_yaw,length_ais,width_ais,lat_rad,lon_rad,lat_deg_ais,lon_deg_ais,true_heading_deg_ais,cog_deg_ais,sog_kts_ais,rot_deg_per_min_ais,cog_error_deg,sog_error_meter_per_sec,mmsi,nav_status,stopping_condition,mmsi_ais,nav_status_ais,in_ned_coord,tau_saturation_enabled,dp_mode,transition_in_progress
503,503,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.464819,-0.322965,0.000000,1134.308038,-12625.178007,-1620533.321632,-0.341256,-0.247609,0.216676,1.508665,-0.187522,-0.000167,-11003.492133,-30314.653157,1749278.496716,36.250000,9.900000,1.142753,0.213101,65.474912,12.209761,12.414600,12.414600,2.955177,-0.574991,-1.924164,-0.044164,0,0,0,0,0,1,1,1,0
504,504,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.464872,-0.322721,0.000000,1134.427900,-12610.567995,-1618902.478239,-0.327553,-0.106156,0.216508,1.508037,-0.189181,-0.000167,-10827.250314,-29656.632967,1748342.727840,36.250000,9.900000,1.142753,0.213101,65.474912,12.209764,12.405017,12.405017,2.954366,-0.575365,-1.914600,-0.042115,0,0,0,0,0,1,1,1,0
505,505,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.464926,-0.322476,0.000000,1134.546838,-12596.107813,-1617288.069168,-0.314083,0.033288,0.216341,1.507420,-0.190815,-0.000167,-10654.689637,-29012.861870,1747340.774703,36.250000,9.900000,1.142753,0.213101,65.474912,12.209767,12.395427,12.395427,2.953573,-0.575013,-1.905017,-0.040093,0,0,0,0,0,1,1,1,0
506,506,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.464980,-0.322231,0.000000,1134.664692,-12581.799761,-1615690.337039,-0.300842,0.170751,0.216174,1.506814,-0.192423,-0.000167,-10485.849308,-28383.535257,1746264.706333,36.250000,9.900000,1.142753,0.213101,65.474912,12.209770,12.385844,12.385844,2.952799,-0.573970,-1.895427,-0.038099,0,0,0,0,0,1,1,1,0
507,507,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465034,-0.321986,0.000000,1134.781312,-12567.645849,-1614109.493505,-0.287824,0.306260,0.216007,1.506219,-0.194006,-0.000166,-10320.756620,-27768.785887,1745107.755941,36.250000,9.900000,1.142753,0.213101,65.474912,12.209773,12.376278,12.376278,2.952043,-0.572273,-1.885844,-0.036133,0,0,0,0,0,1,1,1,0
508,508,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465088,-0.321741,0.000000,1134.896558,-12553.647798,-1612545.719640,-0.275027,0.439842,0.215840,1.505634,-0.195565,-0.000166,-10159.427407,-27168.687004,1743864.274048,36.250000,9.900000,1.142753,0.213101,65.474913,12.209775,12.366740,12.366740,2.951304,-0.569960,-1.876278,-0.034194,0,0,0,0,0,1,1,1,0
509,509,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465142,-0.321496,0.000000,1135.010296,-12539.807052,-1610999.166447,-0.262444,0.571523,0.215675,1.505060,-0.197100,-0.000165,-10001.866531,-26583.255568,1742529.679156,36.250000,9.900000,1.142753,0.213101,65.474913,12.209778,12.357240,12.357240,2.950582,-0.567068,-1.866740,-0.032281,0,0,0,0,0,1,1,1,0
510,510,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465195,-0.321252,0.000000,1135.122406,-12526.124774,-1609469.955492,-0.250073,0.701331,0.215510,1.504495,-0.198612,-0.000164,-9848.068405,-26012.455560,1741100.406373,36.250000,9.900000,1.142753,0.213101,65.474913,12.209781,12.347789,12.347789,2.949877,-0.563636,-1.857240,-0.030396,0,0,0,0,0,1,1,1,0
511,511,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465248,-0.321010,0.000000,1135.232775,-12512.601862,-1607958.179641,-0.237908,0.829290,0.215346,1.503940,-0.200101,-0.000163,-9698.017535,-25456.201348,1739573.854377,36.250000,9.900000,1.142753,0.213101,65.474913,12.209784,12.338395,12.338395,2.949189,-0.559703,-1.847789,-0.028536,0,0,0,0,0,1,1,1,0
512,512,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465301,-0.320768,0.000000,1135.341301,-12499.238949,-1606463.903886,-0.225946,0.955426,0.215183,1.503395,-0.201568,-0.000162,-9551.689091,-24914.361092,1737948.331087,36.250000,9.900000,1.142753,0.213101,65.474913,12.209787,12.329067,12.329067,2.948516,-0.555307,-1.838395,-0.026702,0,0,0,0,0,1,1,1,0
513,513,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465354,-0.320528,0.000000,1135.447892,-12486.036417,-1604987.166277,-0.214183,1.079764,0.215021,1.502859,-0.203014,-0.000160,-9409.049487,-24386.760161,1736222.998410,36.250000,9.900000,1.142753,0.213101,65.474913,12.209789,12.319812,12.319812,2.947859,-0.550488,-1.829067,-0.024894,0,0,0,0,0,1,1,1,0
514,514,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465406,-0.320289,0.000000,1135.552464,-12472.994404,-1603527.978911,-0.202615,1.202330,0.214861,1.502333,-0.204439,-0.000159,-9270.056974,-23873.184557,1734397.816376,36.250000,9.900000,1.142753,0.213101,65.474913,12.209792,12.310637,12.310637,2.947216,-0.545283,-1.819812,-0.023110,0,0,0,0,0,1,1,1,0
515,515,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465458,-0.320052,0.000000,1135.654945,-12460.112814,-1602086.329001,-0.191238,1.323147,0.214703,1.501815,-0.205844,-0.000157,-9134.662245,-23373.384310,1732473.487008,36.250000,9.900000,1.142753,0.213101,65.474913,12.209795,12.301549,12.301549,2.946589,-0.539731,-1.810637,-0.021351,0,0,0,0,0,1,1,1,0
516,516,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465509,-0.319818,0.000000,1135.755270,-12447.391327,-1600662.180002,-0.180049,1.442239,0.214546,1.501306,-0.207229,-0.000155,-9002.809032,-22887.076846,1730451.398201,36.250000,9.900000,1.142753,0.213101,65.474913,12.209797,12.292553,12.292553,2.945976,-0.533868,-1.801549,-0.019617,0,0,0,0,0,1,1,1,0
517,517,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465560,-0.319585,0.000000,1135.853387,-12434.829411,-1599255.472784,-0.169043,1.559630,0.214390,1.500806,-0.208595,-0.000154,-8874.434715,-22413.950301,1728333.567890,36.250000,9.900000,1.142753,0.213101,65.474913,12.209800,12.283656,12.283656,2.945377,-0.527730,-1.792553,-0.017906,0,0,0,0,0,1,1,1,0
518,518,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465610,-0.319355,0.000000,1135.949250,-12422.426334,-1597866.126845,-0.158217,1.675342,0.214237,1.500314,-0.209942,-0.000152,-8749.470915,-21953.666776,1726122.588785,36.250000,9.900000,1.142753,0.213101,65.474914,12.209802,12.274860,12.274860,2.944791,-0.521353,-1.783656,-0.016218,0,0,0,0,0,1,1,1,0
519,519,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465659,-0.319127,0.000000,1136.042821,-12410.181173,-1596494.041561,-0.147567,1.789399,0.214085,1.499830,-0.211271,-0.000150,-8627.844087,-21505.865508,1723821.573891,36.250000,9.900000,1.142753,0.213101,65.474914,12.209805,12.266171,12.266171,2.944219,-0.514771,-1.774860,-0.014553,0,0,0,0,0,1,1,1,0
520,520,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465708,-0.318902,0.000000,1136.134075,-12398.092827,-1595139.097457,-0.137091,1.901823,0.213935,1.499354,-0.212582,-0.000148,-8509.476101,-21070.165962,1721434.103037,36.250000,9.900000,1.142753,0.213101,65.474914,12.209807,12.257591,12.257591,2.943660,-0.508016,-1.766171,-0.012911,0,0,0,0,0,1,1,1,0
521,521,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465757,-0.318680,0.000000,1136.222990,-12386.160033,-1593801.157493,-0.126785,2.012635,0.213788,1.498886,-0.213876,-0.000146,-8394.284809,-20646.170822,1718964.170629,36.250000,9.900000,1.142753,0.213101,65.474914,12.209809,12.249124,12.249124,2.943113,-0.501121,-1.757591,-0.011291,0,0,0,0,0,1,1,1,0
522,522,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465804,-0.318461,0.000000,1136.309555,-12374.381370,-1592480.068362,-0.116646,2.121858,0.213642,1.498426,-0.215154,-0.000144,-8282.184600,-20233.468872,1716416.134782,36.250000,9.900000,1.142753,0.213101,65.474914,12.209812,12.240772,12.240772,2.942579,-0.494117,-1.749124,-0.009692,0,0,0,0,0,1,1,1,0
523,523,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465852,-0.318244,0.000000,1136.393767,-12362.755279,-1591175.661788,-0.106669,2.229511,0.213498,1.497972,-0.216415,-0.000142,-8173.086934,-19831.637775,1713794.668025,36.250000,9.900000,1.142753,0.213101,65.474914,12.209814,12.232537,12.232537,2.942056,-0.487031,-1.740772,-0.008114,0,0,0,0,0,1,1,1,0
524,524,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465898,-0.318030,0.000000,1136.475627,-12351.280071,-1589887.755825,-0.096854,2.335615,0.213356,1.497526,-0.217660,-0.000140,-8066.900864,-19440.246712,1711104.709689,36.250000,9.900000,1.142753,0.213101,65.474914,12.209816,12.224420,12.224420,2.941545,-0.479892,-1.732537,-0.006558,0,0,0,0,0,1,1,1,0
525,525,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465944,-0.317820,0.000000,1136.555145,-12339.953941,-1588616.156134,-0.087195,2.440191,0.213217,1.497087,-0.218890,-0.000138,-7963.533529,-19058.858917,1708351.420138,36.250000,9.900000,1.142753,0.213102,65.474914,12.209819,12.216422,12.216422,2.941045,-0.472726,-1.724420,-0.005021,0,0,0,0,0,1,1,1,0
526,526,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.465989,-0.317612,0.000000,1136.632337,-12328.774975,-1587360.657257,-0.077691,2.543259,0.213079,1.496655,-0.220104,-0.000135,-7862.890634,-18687.034063,1705540.136925,36.250000,9.900000,1.142753,0.213102,65.474914,12.209821,12.208543,12.208543,2.940556,-0.465557,-1.716422,-0.003505,0,0,0,0,0,1,1,1,0
527,527,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466033,-0.317407,0.000000,1136.707225,-12317.741171,-1586121.043857,-0.068339,2.644837,0.212944,1.496229,-0.221304,-0.000133,-7764.876901,-18324.330519,1702676.332985,36.250000,9.900000,1.142753,0.213102,65.474914,12.209823,12.200784,12.200784,2.940078,-0.458409,-1.708543,-0.002008,0,0,0,0,0,1,1,1,0
528,528,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466077,-0.317206,0.000000,1136.779837,-12306.850440,-1584897.091944,-0.059135,2.744945,0.212811,1.495810,-0.222490,-0.000131,-7669.396506,-17970.307478,1699765.576925,36.250000,9.900000,1.142753,0.213102,65.474914,12.209825,12.193144,12.193144,2.939610,-0.451302,-1.700784,-0.000530,0,0,0,0,0,1,1,1,0
529,529,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466120,-0.317007,0.000000,1136.850205,-12296.100625,-1583688.570058,-0.050077,2.843601,0.212679,1.495397,-0.223661,-0.000129,-7576.353479,-17624.526930,1696813.495484,36.250000,9.900000,1.142753,0.213102,65.474915,12.209827,12.185622,12.185622,2.939152,-0.444257,-1.693144,0.000929,0,0,0,0,0,1,1,1,0
530,530,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466162,-0.316812,0.000000,1136.918366,-12285.489508,-1582495.240422,-0.041163,2.940824,0.212550,1.494990,-0.224819,-0.000127,-7485.652092,-17286.555508,1693825.738209,36.250000,9.900000,1.142753,0.213102,65.474915,12.209829,12.178218,12.178218,2.938704,-0.437293,-1.685622,0.002370,0,0,0,0,0,1,1,1,0
531,531,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466203,-0.316619,0.000000,1136.984362,-12275.014821,-1581316.860063,-0.032390,3.036631,0.212423,1.494589,-0.225963,-0.000125,-7397.197214,-16955.966187,1690807.944366,36.250000,9.900000,1.142753,0.213102,65.474915,12.209832,12.170929,12.170929,2.938265,-0.430425,-1.678218,0.003792,0,0,0,0,0,1,1,1,0
532,532,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466244,-0.316430,0.000000,1137.048238,-12264.674255,-1580153.181877,-0.023755,3.131039,0.212298,1.494194,-0.227095,-0.000123,-7310.894649,-16632.339847,1687765.712124,36.250000,9.900000,1.142753,0.213102,65.474915,12.209834,12.163756,12.163756,2.937835,-0.423669,-1.670929,0.005197,0,0,0,0,0,1,1,1,0
533,533,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466284,-0.316243,0.000000,1137.110044,-12254.465474,-1579003.955663,-0.015256,3.224067,0.212174,1.493805,-0.228213,-0.000121,-7226.651436,-16315.266688,1684704.570001,36.250000,9.900000,1.142753,0.213102,65.474915,12.209836,12.156694,12.156694,2.937415,-0.417039,-1.663756,0.006585,0,0,0,0,0,1,1,1,0
534,534,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466324,-0.316060,0.000000,1137.169833,-12244.386118,-1577868.929101,-0.006891,3.315731,0.212053,1.493421,-0.229319,-0.000119,-7144.376143,-16004.347521,1681629.950577,36.250000,9.900000,1.142753,0.213102,65.474915,12.209838,12.149744,12.149744,2.937003,-0.410547,-1.656694,0.007955,0,0,0,0,0,1,1,1,0
535,535,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466363,-0.315879,0.000000,1137.227658,-12234.433817,-1576747.848686,0.001343,3.406047,0.211934,1.493043,-0.230412,-0.000118,-7063.979116,-15699.194916,1678547.166457,36.250000,9.900000,1.142753,0.213102,65.474915,12.209840,12.142901,12.142901,2.936599,-0.404203,-1.649744,0.009309,0,0,0,0,0,1,1,1,0
536,536,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466401,-0.315701,0.000000,1137.283578,-12224.606196,-1575640.460609,0.009448,3.495031,0.211816,1.492670,-0.231494,-0.000116,-6985.372723,-15399.434217,1675461.388451,36.250000,9.900000,1.142753,0.213102,65.474915,12.209841,12.136165,12.136165,2.936204,-0.398019,-1.642901,0.010647,0,0,0,0,0,1,1,1,0
537,537,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466439,-0.315526,0.000000,1137.337651,-12214.900885,-1574546.511587,0.017426,3.582700,0.211700,1.492302,-0.232563,-0.000114,-6908.471557,-15104.704434,1672377.625945,36.250000,9.900000,1.142753,0.213102,65.474915,12.209843,12.129531,12.129531,2.935817,-0.392000,-1.636165,0.011969,0,0,0,0,0,1,1,1,0
538,538,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466476,-0.315354,0.000000,1137.389941,-12205.315523,-1573465.749639,0.025279,3.669069,0.211586,1.491939,-0.233621,-0.000112,-6833.192629,-14814.659006,1669300.709406,36.250000,9.900000,1.142753,0.213102,65.474915,12.209845,12.122998,12.122998,2.935438,-0.386155,-1.629531,0.013275,0,0,0,0,0,1,1,1,0
539,539,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466513,-0.315184,0.000000,1137.440509,-12195.847768,-1572397.924815,0.033009,3.754153,0.211474,1.491581,-0.234666,-0.000111,-6759.455529,-14528.966448,1666235.274986,36.250000,9.900000,1.142753,0.213102,65.474915,12.209847,12.116562,12.116562,2.935066,-0.380488,-1.622998,0.014565,0,0,0,0,0,1,1,1,0
540,540,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466549,-0.315017,0.000000,1137.489418,-12186.495305,-1571342.789858,0.040619,3.837968,0.211363,1.491228,-0.235701,-0.000109,-6687.182572,-14247.310874,1663185.751146,36.250000,9.900000,1.142753,0.213102,65.474915,12.209849,12.110220,12.110220,2.934701,-0.375004,-1.616562,0.015841,0,0,0,0,0,1,1,1,0
541,541,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466584,-0.314852,0.000000,1137.536735,-12177.255845,-1570300.100826,0.048110,3.920527,0.211254,1.490880,-0.236724,-0.000108,-6616.298917,-13969.392420,1660156.347251,36.250000,9.900000,1.142753,0.213102,65.474915,12.209851,12.103970,12.103970,2.934344,-0.369706,-1.610220,0.017101,0,0,0,0,0,1,1,1,0
542,542,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466619,-0.314689,0.000000,1137.582523,-12168.127136,-1569269.617656,0.055484,4.001846,0.211147,1.490537,-0.237736,-0.000106,-6546.732667,-13694.927549,1657151.044052,36.250000,9.900000,1.142753,0.213102,65.474915,12.209852,12.097808,12.097808,2.933994,-0.364596,-1.603970,0.018347,0,0,0,0,0,1,1,1,0
543,543,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466653,-0.314529,0.000000,1137.626848,-12159.106967,-1568251.104670,0.062743,4.081940,0.211041,1.490198,-0.238738,-0.000105,-6478.414955,-13423.649266,1654173.585993,36.250000,9.900000,1.142753,0.213102,65.474916,12.209854,12.091732,12.091732,2.933650,-0.359675,-1.597808,0.019579,0,0,0,0,0,1,1,1,0
544,544,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466687,-0.314372,0.000000,1137.669775,-12150.193172,-1567244.331037,0.069888,4.160821,0.210936,1.489863,-0.239728,-0.000103,-6411.279998,-13155.307231,1651227.475249,36.250000,9.900000,1.142753,0.213102,65.474916,12.209856,12.085737,12.085737,2.933313,-0.354944,-1.591732,0.020796,0,0,0,0,0,1,1,1,0
545,545,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466720,-0.314216,0.000000,1137.711370,-12141.383631,-1566249.071179,0.076922,4.238504,0.210833,1.489533,-0.240707,-0.000102,-6345.265149,-12889.667785,1648315.967419,36.250000,9.900000,1.142753,0.213102,65.474916,12.209857,12.079822,12.079822,2.932983,-0.350401,-1.585737,0.021999,0,0,0,0,0,1,1,1,0
546,546,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466753,-0.314063,0.000000,1137.751697,-12132.676277,-1565265.105129,0.083846,4.315002,0.210731,1.489207,-0.241676,-0.000101,-6280.310918,-12626.513888,1645442.068786,36.250000,9.900000,1.142753,0.213102,65.474916,12.209859,12.073982,12.073982,2.932659,-0.346044,-1.579822,0.023189,0,0,0,0,0,1,1,1,0
547,547,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466785,-0.313911,0.000000,1137.790819,-12124.069099,-1564292.218839,0.090662,4.390329,0.210630,1.488886,-0.242634,-0.000099,-6216.360987,-12365.644987,1642608.535056,36.250000,9.900000,1.142753,0.213102,65.474916,12.209861,12.068214,12.068214,2.932341,-0.341872,-1.573982,0.024365,0,0,0,0,0,1,1,1,0
548,548,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466817,-0.313762,0.000000,1137.828800,-12115.560143,-1563330.204444,0.097371,4.464499,0.210531,1.488568,-0.243582,-0.000098,-6153.362204,-12106.876803,1639817.871484,36.250000,9.900000,1.142753,0.213102,65.474916,12.209862,12.062516,12.062516,2.932029,-0.337881,-1.568214,0.025528,0,0,0,0,0,1,1,1,0
549,549,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466849,-0.313614,0.000000,1137.865702,-12107.147511,-1562378.860478,0.103976,4.537523,0.210432,1.488255,-0.244519,-0.000097,-6091.264563,-11850.041053,1637072.334296,36.250000,9.900000,1.142753,0.213102,65.474916,12.209864,12.056885,12.056885,2.931723,-0.334067,-1.562516,0.026677,0,0,0,0,0,1,1,1,0
550,550,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466880,-0.313468,0.000000,1137.901584,-12098.829371,-1561437.992046,0.110477,4.609416,0.210335,1.487946,-0.245446,-0.000096,-6030.021177,-11594.985116,1634373.933319,36.250000,9.900000,1.142753,0.213102,65.474916,12.209865,12.051317,12.051317,2.931422,-0.330427,-1.556885,0.027814,0,0,0,0,0,1,1,1,0
551,551,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466911,-0.313324,0.000000,1137.936507,-12090.603950,-1560507.410957,0.116876,4.680189,0.210239,1.487640,-0.246363,-0.000095,-5969.588229,-11341.571637,1631724.435718,36.250000,9.900000,1.142753,0.213102,65.474916,12.209867,12.045810,12.045810,2.931127,-0.326954,-1.551317,0.028938,0,0,0,0,0,1,1,1,0
552,552,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466941,-0.313182,0.000000,1137.970529,-12082.469540,-1559586.935816,0.123174,4.749856,0.210144,1.487339,-0.247270,-0.000094,-5909.924920,-11089.678085,1629125.370758,36.250000,9.900000,1.142753,0.213102,65.474916,12.209869,12.040361,12.040361,2.930838,-0.323644,-1.545810,0.030049,0,0,0,0,0,1,1,1,0
553,553,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,1.466972,-0.313041,0.000000,1138.003704,-12074.424495,-1558676.392081,0.129374,4.818429,0.210050,1.487042,-0.248166,-0.000093,-5850.993407,-10839.196264,1626578.035493,36.250000,9.900000,1.142753,0.213102,65.474916,12.209870,12.034967,12.034967,2.930554,-0.320491,-1.540361,0.031148,0,0,0,0,0,1,1,1,0
